1.990207056496838822e-01,9.894259971132401965e-02,8.383908360303426663e-04,9.682611321010203831e-01,1.010598211168608346e-02,8.525919302778652009e-02,3.475528600998848100e-05,5.295623374177030884e-01,9.913334231179819767e-02,3.995066502641338169e-02,4.946982741416131556e-03,2.689680927599112370e-01,2.030640012072188090e-03,2.692016485825985544e-03,4.116230105117670707e-02,5.437867422786571252e-03,1.766525474415346353e-01,5.285992170571240933e-02,2.428259062679741231e-01,3.187343285031727508e-02,1.658928673560737619e-03,7.432964356869213585e-02,1.347082752297996565e-03,2.160425539308821231e-03,8.033733486784913743e-04,4.045161204574093151e-03,2.780437702826727558e-03,2.645879598733080207e-01,7.033062095576364124e-05,1.800499835474464244e-03,2.036231045071009230e-02,3.124579180102244041e-03,2.257754568225934025e-03,7.012151142330171841e-04,3.421183016613049102e-04,1.800302531452244235e-04,1.750231764382041157e-04,4.757875407026721740e-05,1.840619759770396532e-02,4.892963951892367186e-03,5.690557725041980180e-03,7.682133269105170066e-04,1.413013134553160136e-03,1.687992523307784709e-01,7.038848431899165413e-04
2.351149134677039398e-01,1.581836270352607668e-02,4.106816188675695978e-01,9.698604938016809618e-02,1.253955982419358711e-02,7.258487999683203018e-01,3.388553579065324839e-01,1.306071912567298779e-02,1.601926931937509291e-01,2.343894745673753138e-02,2.340380045522920914e-03,2.181100255944864313e-02,7.749910387430902943e-03,8.718356295848622749e-04,8.448443548640225840e-04,2.829940367495409684e-02,1.402368550806699400e-02,6.857966624108751937e-04,3.055836321290157365e-01,5.118908493387733932e-02,1.058482190548951270e-02,5.137930663455281960e-02,3.474368069033533651e-02,4.696320013330447345e-03,2.161962643986612975e-01,1.942700367377958462e-03,2.270460999873869512e-01,4.297810595804041112e-05,4.614496606473715047e-03,6.893237610680619763e-03,5.656096352956031098e-05,1.810386580877564253e-05,1.159397969064501592e-02,3.523180072156358728e-02,1.518464429289226487e-02,8.688216679149601482e-03,1.948591617829390464e-03,2.240815921517162659e-03,1.043804315450894832e-02,4.379392271601591008e-04,6.291081061279913452e-04,1.097334259763523348e-03,1.373369613012716695e-03,6.435466743276268588e-03,7.345861765840236979e-01
7.365102420360007326e-03,4.813291552240893455e-04,9.552211175211247629e-02,2.369101625059767539e-04,4.109008093797201708e-03,9.942825412888814038e-03,8.214949071404288317e-01,1.835796671138378703e-04,1.520338906794795608e-01,6.485019250304432381e-01,1.407313884631450384e-04,1.832942232498075211e-03,1.749851091089230093e-01,3.431704621836667926e-03,1.062607956470427124e-05,2.682285848638505678e-04,9.506422695827177990e-05,1.819051133259113467e-02,2.752829341747039041e-02,1.476493252752042289e-02,9.788241434657996010e-02,5.260675739745962216e-04,3.090504912481956091e-04,7.237623045003280242e-02,1.727830854226122814e-01,2.717445800055044540e-03,1.589866585971756452e-01,4.705198095976455687e-04,4.254518156927928653e-03,2.877890394743991536e-03,1.189619652261389611e-02,5.211028625876340699e-03,1.661832311487599911e-01,1.056942903671620054e-01,8.146180733037888810e-02,4.608109057096260175e-02,6.633381980596692040e-02,2.893151219899471193e-04,6.431620090519914353e-03,6.847579954062978091e-02,8.087536778879775290e-02,9.848875205900203128e-03,1.247382372023132964e-02,1.561243614341874773e-02,5.668010727289232165e-01
2.411763954562946820e-06,2.766023065948267079e-02,3.450623589216224416e-04,1.047071710245888049e-01,4.140090988690549485e-03,8.952815675365634329e-02,6.154089371646060888e-03,3.981618742652857645e-01,7.956616644538403449e-01,2.106197499034811460e-01,5.943929433239877186e-02,8.842749998472121398e-02,9.729863047961133816e-04,3.963041014761300301e-02,1.281579681612323362e-03,1.379388364402752575e-05,1.768763974309476017e-01,2.404233849452448463e-03,4.515074757248386389e-02,1.868717957145618960e-02,3.970554485014992849e-03,9.493036217165843338e-01,8.253576081350944005e-01,1.878445297620132007e-04,6.468819016843800227e-04,8.427156391298100142e-04,6.555034141651711575e-03,8.062176708079375406e-03,1.033645383458584033e-02,4.753716771298733060e-03,1.161565650569768666e-03,6.871416930326313365e-04,5.879356954358584643e-04,2.137342375679199095e-03,8.649668912474992380e-03,7.813630031213782243e-07,4.448403237922824859e-04,8.505142996582953571e-03,2.444612727979664918e-03,7.805108327921013315e-04,6.209914524679220615e-04,1.653420652718670409e-03,1.614055058496049674e-03,7.098072861197835621e-05,2.127699095994087936e-03
1.399389084775090886e-01,5.183065823634792901e-03,1.138022155094742179e-04,4.241340545446353034e-05,5.097768204792703373e-02,5.231533163587101130e-04,4.706514324713376691e-06,1.455716151183849283e-01,6.825754340498438322e-02,1.084160697447378741e-03,9.675524664472002767e-01,6.435746186139727765e-03,7.268152497637052172e-03,4.637177841653634114e-01,7.137153744438456959e-02,7.878239904755285003e-03,5.634474429010184195e-05,7.950884412716694230e-03,8.081675864541444654e-02,5.560171569030780692e-01,1.713910766012388953e-01,1.028103109525181219e-01,1.729254718760597498e-01,1.891362415357148797e-03,6.569304160420227218e-03,2.388197042982595237e-03,2.776728354066038216e-03,2.578745136160338070e-01,1.543172210781352648e-03,1.533070255998412014e-03,1.560209528426913239e-02,3.777890170309422275e-03,4.746179346348417503e-03,1.894155044150125681e-04,1.441244703757929482e-03,1.441132194887628434e-02,5.837818616014774607e-04,4.513925319190051355e-03,8.835731751393469460e-03,2.341067244526071327e-03,2.589149726364566376e-03,2.819353111527053029e-05,2.332937658159851206e-04,7.393991948217512600e-02,6.512031956007600930e-03
9.851334606656416890e-05,1.597773858375400174e-02,6.288355311006230131e-02,5.773649267126113385e-03,5.406767148895215147e-01,3.495417580294880953e-03,3.825210063920453374e-02,9.484732508243293891e-06,1.333526159312550374e-03,2.676583668213227546e-03,1.857023214122225665e-04,4.091892437496948975e-01,4.747879630152591901e-02,2.023357849107860207e-01,7.423692689041017090e-01,6.312536117233827349e-03,1.416721874723105923e-03,4.669961778261015328e-01,2.042440938759289130e-04,9.046657663475409644e-03,3.220698082649908756e-03,3.926392626776758544e-05,4.179373138301503178e-03,1.078261188661160282e-02,3.407450131568145330e-02,6.305653555268631028e-02,4.000115900258095769e-03,1.575892384781849248e-04,1.746932222828376929e-02,1.515089897015049585e-02,4.109772410752376808e-03,2.280500045050259106e-01,3.262730930390419907e-04,2.350038143245786193e-02,5.333062717540338737e-04,5.432758033156485575e-03,4.341683824522558671e-04,1.049612165127433161e-01,5.030929391916778154e-02,4.631145241821273822e-02,3.524375644086490816e-02,2.722338162457611788e-02,2.089582780017461630e-02,2.579510706522206154e-01,7.265058400793939289e-03
2.903093127324008361e-03,4.838907102514586334e-01,1.057379330015645671e-03,2.994955476175686360e-01,1.564638984176960410e-06,3.298294539759685957e-03,3.887316443438976844e-05,1.060921165328709559e-01,4.631009746619503542e-02,2.627655838343040048e-02,4.127534552247506816e-02,6.102180244968613554e-01,9.197440729929617920e-03,2.027909428681232418e-01,1.095706864337094300e-01,3.873425538707847213e-03,3.457200754054480865e-03,8.036632342155469039e-03,9.837728228477771869e-03,1.696439817654458171e-01,2.767552034648080098e-02,6.144700293124076562e-02,6.134411451322745873e-02,5.130902560063588941e-03,1.160678900056568178e-03,2.318484300806288728e-02,2.745101496028686233e-03,6.541970694343320070e-02,1.969864137469209888e-04,8.005163287218572475e-05,5.935157366781919352e-02,2.496733760163881086e-02,4.229340572652880652e-05,1.262332347814097526e-03,2.350283658428000376e-03,9.143498069052034176e-04,3.243878130757268463e-04,1.462983089853641359e-02,3.985959605415936163e-02,5.029633037541691044e-04,3.755098574013471854e-05,1.811476741380534106e-02,1.440981080353156106e-02,5.975022272595081202e-02,1.551920881600886079e-03
4.823373790995415245e-02,3.391224414521032491e-03,4.797207874742204226e-02,6.578914148830109962e-06,3.730242065796034873e-02,8.675555413446224551e-02,4.172175873308792983e-04,4.395054483582203596e-03,9.744624506373028919e-03,3.916628062810381672e-02,1.441790701709534456e-06,1.670864404359510141e-02,3.035368318237719465e-01,3.009389397327540128e-02,7.170256412761180642e-02,9.695224986506003617e-01,6.994117627553116459e-04,2.874403578177973095e-01,3.498599695808656679e-02,8.920040291476746125e-03,1.247430455589943338e-01,1.109046276759839038e-03,8.483425945079350449e-04,4.266510692249709802e-01,3.816707091736343694e-03,4.709010908835052807e-04,5.264200939110069352e-03,6.521869205310784449e-03,5.437545550461823918e-02,6.157453332248884019e-03,2.120997688351856925e-02,2.031322875858945082e-02,4.994261895174032656e-02,6.202441692097659942e-03,2.696578677974659413e-06,5.004414616474441371e-03,1.994050694585302458e-02,4.745793476477593053e-04,2.228778466673026447e-03,3.944632391946231165e-01,4.287883576169385647e-01,3.119090206235751728e-01,2.926379503091490752e-01,1.490685784198879718e-02,1.029932171455600481e-02
3.636909699219117997e-02,4.025149246707060001e-05,5.234481610411096265e-04,8.386178321125259405e-02,3.732129753241003362e-04,1.026234867215102160e-02,4.515969963247071619e-04,3.809833956870156343e-03,3.815377031474783132e-01,9.522936334163077665e-02,1.773970956288103973e-02,2.801896139357017580e-03,3.502362283651976548e-04,2.934158732549030368e-02,1.580605181626979633e-03,3.789222653048328598e-04,8.460542896712583971e-01,1.683539574067236672e-02,1.254935073586427308e-03,9.557925968993200017e-03,1.497070510569925225e-02,4.991953684304221150e-01,7.322053936389334439e-01,1.120051597891439212e-03,5.271655114475407976e-04,6.055193246350520225e-04,1.925768268556183813e-03,3.174591155018344768e-01,5.652490990496449215e-03,1.485092286694797816e-03,3.361719179427724298e-04,3.440377714603289842e-03,6.610589904656846878e-04,2.913650238356428179e-03,1.599105026381638598e-03,2.085295903128647744e-04,3.336227599567574314e-07,1.183987053532834302e-02,1.004189586198976679e-03,1.376368928849609416e-03,1.330795408664664026e-03,1.122902344079547681e-03,1.001329740738415722e-03,2.287236325106486220e-03,3.560781745465978936e-04
6.420918235483161207e-02,2.385951216344813289e-02,3.372718318561805000e-04,1.794217464422920849e-01,8.367549267141699535e-07,4.830582708862967561e-02,7.091168688561055302e-04,4.038004830752146002e-01,2.227876610084151762e-02,3.335066109382281690e-03,1.091915194205602679e-01,7.198556479172253664e-02,2.326799078767784017e-03,1.152056341711182041e-01,2.431001625440244642e-03,2.773946008709182905e-03,7.662568199974885141e-01,1.754584983609782821e-03,7.744796225879507778e-02,2.703823001225520994e-01,7.534803253913380412e-03,1.130775310854948909e-02,9.395986955166248100e-02,1.389542885953455291e-05,2.790184460250762655e-04,2.695726484136652901e-06,9.885495853225598141e-05,1.906580682779324687e-01,4.338718529896607503e-05,4.676371516091621175e-03,1.857646243515989181e-03,1.378665651431207481e-04,2.334714627532940049e-04,2.587363224771316111e-04,3.717717694668721520e-05,3.115524876410485141e-03,1.611390301748068027e-04,8.162348025583481340e-03,2.013966645893611445e-03,1.537134964882861697e-05,5.342554834277653752e-05,5.622176193852562905e-03,6.348440447861256226e-03,2.414697613028391442e-03,7.030708275243477412e-04
