9.058053859528036877e-01,8.622431530083084217e-02,2.853576367944082293e-07,6.278410989002147780e-02,1.333278240884614037e-04,2.910673796493777495e-07,8.692927823546494866e-05,4.025151503799008681e-06,2.659109736382002093e-08,7.678267352714891747e-02,1.898837194384101662e-07,2.484933301223050950e-01,7.882230955755520094e-08,1.016156630293776758e-01,9.763713818947478140e-02,5.882813611985611424e-02,2.328974341141690202e-08,2.815161368355400218e-08,3.966892461221487726e-02,8.786455577471182374e-07,1.561060727999178826e-06,1.595396969905138265e-06,6.286740910977389674e-07,3.676722027838640744e-02,3.951949934376508070e-08,5.087651313332462039e-02,2.602101916225275334e-10,8.065846845570805044e-08,3.976567934830190637e-02,1.512128388153241750e-02,2.068440829284541593e-02,1.983084173148864654e-07,2.827437873974388459e-07,3.312895498059785862e-07,2.603356946046121287e-07,1.360139615375050024e-06,5.526192441137178178e-07,7.201856112049903437e-07,0.000000000000000000e+00,4.435538490000164219e-07,5.961353010197801689e-07,1.603249535919701919e-09,1.004760644789676600e-06,9.507427620666561616e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.012346129368161781e-06,7.902341504091399058e-04,7.434803122043642789e-07,6.559069284725967033e-04,6.559069284725967033e-04,6.559069284725975706e-04,0.000000000000000000e+00,4.748251540157181997e-07
2.442982131431655008e-06,2.382484996083701520e-06,3.055937635397162205e-02,1.307053269612749250e-05,2.166247355792171099e-06,1.335733854622194461e-01,3.247310224417006568e-05,2.661660419958892035e-02,5.420910230043325395e-01,5.130525792483153746e-07,1.448906550646517910e-01,2.982373394560551443e-06,5.433439230639901529e-01,1.607436264915614558e-07,2.687272411991953481e-12,8.589515114569941015e-07,3.417281907423111925e-05,8.565060219143302020e-04,2.176877728598249165e-06,4.186650064014953987e-01,2.601524795553819547e-01,9.427451900108746452e-02,2.978770347783378791e-01,1.000834066735310918e-06,3.924997564361631941e-02,1.930635162248078224e-06,9.750820354800984746e-02,1.146111635003175533e-01,1.990232937437380077e-05,1.866283079619650886e-05,1.973519726815054507e-05,7.284382818536769277e-02,5.479732243968647720e-02,5.345630415101331606e-02,3.522496088952354470e-02,2.750120020148700828e-01,1.065146025604230967e-01,2.917842202029321541e-01,0.000000000000000000e+00,2.666161215668346740e-01,2.301255694784479500e-01,4.541792249401545994e-02,2.066082357190711094e-01,2.290074827149986558e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.204832582956868514e-01,1.408143210229667177e-05,1.200067712673510562e-01,1.372834048657433919e-05,1.372834048657433919e-05,1.372834048657445269e-05,0.000000000000000000e+00,3.774149844243767510e-02
2.966987672180628755e-01,3.032272479811122246e-01,2.858400467176277463e-04,8.956500909566095237e-02,1.217101588746500318e-01,2.915594421497731659e-04,1.826600132216475367e-02,4.031956203507497047e-03,2.663605081024557846e-05,9.818730274260466517e-01,1.902047264089762075e-04,3.145788954477403698e-01,7.895556221807341238e-05,4.836052043174881576e-01,4.453255060194756809e-01,3.490749940632474346e-01,2.332911577045764279e-05,2.819920525302494982e-05,2.638705000723054472e-01,8.801309475926813149e-04,1.563699771391874847e-03,1.598094060259536934e-03,6.297368929327308920e-04,2.838000181560204616e-01,3.958630883538581663e-05,4.999932652126807264e-01,2.606500886582970093e-07,8.079482522545170626e-05,2.462098600817327065e-01,2.019278319924695808e-02,9.053219993994894577e-02,1.986436666162390990e-04,2.832217784906579557e-04,3.318496096946190106e-04,2.607758038088249302e-04,1.362438992587435525e-03,5.535534718081845662e-04,7.214031173818330044e-04,0.000000000000000000e+00,4.443036967372103029e-04,5.971430945662524643e-04,1.605959901390234300e-06,1.006459237863816013e-03,9.523500354797613011e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.014057546045234485e-03,3.857775610314435194e-03,7.447371991212766319e-04,4.803691922592380655e-03,4.803691922592380655e-03,4.803691922592380655e-03,0.000000000000000000e+00,4.756278673009300267e-04
5.990313216996178227e-06,5.841971243961379122e-06,2.754006519128175158e-03,3.204959371393746739e-05,5.311745837076651870e-06,1.443007992723106467e-03,7.962565549184907031e-05,1.962083377287722197e-01,5.637322756963979858e-02,1.258030342073804753e-06,6.732748959393086707e-01,7.312927316821679017e-06,2.384621791869507845e-01,3.941513357512840164e-07,6.589325087610061213e-12,2.106191660445877378e-06,2.443048732445518914e-02,1.755033728588070653e-04,5.337812037849321943e-06,2.186455108363467292e-01,2.235749516864208031e-01,1.648373175936705959e-01,5.857737884898012171e-02,2.454094715163186328e-06,6.548629553269989974e-03,4.734013065758548681e-06,8.173014221542419522e-01,3.806722736493980963e-01,4.880149763128016610e-05,4.576218571009471565e-05,4.839168142672710209e-05,7.336796795327135126e-04,5.611121654379657570e-02,1.027378633750594822e-01,1.656244754842455813e-01,5.364936506241489711e-02,8.541778804650917989e-02,3.092878650007682196e-04,0.000000000000000000e+00,2.282235090487699878e-03,2.173617261405367325e-04,1.515197617118864692e-01,1.586520722335266892e-02,2.395133365565521935e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.153453673061100221e-02,3.452836914005113274e-05,5.117668828984769935e-02,3.366257100536255802e-05,3.366257100536255802e-05,3.366257100536265966e-05,0.000000000000000000e+00,2.019586866882632781e-01
3.257357852493919514e-02,5.197779333644202832e-02,2.089143178283093107e-04,3.369402455332481949e-02,1.229206013246457452e-01,2.130945004472877392e-04,1.522176004984971288e-03,2.946869724666341221e-03,1.946771436879799440e-05,5.030082752843137994e-01,1.390165273262285259e-04,9.717576719904946758e-01,5.770691548981688227e-05,8.873078193136435532e-01,8.096856047648919308e-01,5.577330781718538022e-01,1.705074695687222090e-05,2.061019019688284810e-05,3.888765821555372204e-01,6.432687043937904831e-04,1.142874396992150845e-03,1.168012440028771189e-03,4.602610967536175995e-04,4.235856441202355271e-01,2.893277831659197598e-05,8.317759936742467053e-01,1.905035214247971669e-07,5.905119310558735508e-05,5.851841770478251048e-01,1.228828513595993793e-01,2.769020212842428497e-01,1.451843664965594711e-04,2.070006821190721808e-04,2.425417138957762422e-04,1.905954039136743177e-04,9.957772397101291237e-04,4.045802793285351614e-04,5.272579607990501805e-04,0.000000000000000000e+00,3.247319778258561792e-04,4.364389933452278891e-04,1.173761413459329437e-06,7.355993238695228637e-04,6.960520762598624211e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.411527632444416284e-04,3.464068479304241530e-03,5.443123372754207290e-04,2.341353420181524134e-03,2.341353420181524134e-03,2.341353420181524134e-03,0.000000000000000000e+00,3.476261376890531609e-04
6.940119201828731969e-05,6.768256573247813694e-05,4.679955200965821849e-01,3.713128056706911304e-04,6.153960226075632972e-05,2.770737673402248746e-01,9.225085911522461300e-04,8.098967910526798375e-02,1.015356760686725313e-01,1.457499836358745069e-05,5.691927808992248896e-04,8.472443001653527596e-05,5.786257070029196536e-02,4.566467819934144856e-06,7.634108586816476652e-11,2.440143053608413544e-05,3.502986540402169835e-01,4.049780142132077265e-01,6.184159404974580237e-05,1.468087966076814521e-01,3.054314581624484881e-01,2.673610594248814754e-01,1.220919462310184334e-01,2.843208566705138595e-05,2.070311199203415942e-02,5.484623890143406597e-05,4.544521191702496042e-03,7.699723454547285906e-02,5.653931581205063521e-04,5.301809976533058836e-04,5.606452038693490519e-04,1.715754766061283465e-01,1.949513968468564729e-01,1.874240326674225798e-01,1.764035107197993446e-01,9.111681399193825859e-02,4.536629707907120432e-03,8.008094614526647991e-04,0.000000000000000000e+00,1.707760219795359654e-03,1.448921921134778880e-05,2.568447521189267529e-02,3.579062090768325710e-02,3.096668691469883772e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.712134110227810674e-02,4.000308314376600977e-04,2.904771251661534062e-03,3.900000666983314754e-04,3.900000666983314754e-04,3.900000666983317464e-04,0.000000000000000000e+00,3.821562210632277745e-01
2.067063125945116050e-04,2.015875114336612153e-04,9.495675523366065018e-02,1.105927703072974661e-03,1.832911495021855377e-04,2.012504830030281341e-02,2.747623544615657078e-03,9.307052379247125751e-02,1.388408802849787523e-02,4.341055362585619754e-05,2.630473434603272306e-02,2.523454425793584806e-04,4.124717154766672222e-01,1.360088634200059492e-05,2.273762726599296178e-10,7.267785439212620343e-05,5.259417681487177365e-02,9.434663960344970290e-02,1.841906096889699205e-04,2.633228008799055608e-01,7.850484532857758546e-02,6.380390937976654570e-04,3.268230413690103031e-01,8.468286230672835487e-05,1.084032742886256589e-01,1.633554622520855238e-04,5.082137931710271027e-03,6.260061164616789742e-02,1.683981664903680267e-03,1.579104851739674895e-03,1.669840234661881849e-03,2.714787642201828555e-01,3.463622124942262182e-01,3.355040462608764318e-01,3.072643356959950944e-01,2.768594912655218954e-01,4.639358196317343586e-01,5.058619562130339808e-01,0.000000000000000000e+00,5.295040202235349325e-01,5.076026784208397258e-01,8.311874919315229149e-02,3.898939037157677090e-01,3.877656997693133545e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.387916132695434346e-01,1.191462216798908373e-03,5.123787736465957865e-01,1.161586326609250971e-03,1.161586326609250971e-03,1.161586326609250971e-03,0.000000000000000000e+00,2.565387088800370474e-01
5.869331313413064799e-03,8.564568632790547920e-02,8.607424268170664244e-05,1.958035257477052093e-01,1.205169338052632932e-01,8.779650880946695537e-05,3.449279219125679363e-01,1.214132101949852351e-03,8.020842173273958324e-06,3.098500470975922849e-01,5.727583649714047901e-05,3.623064929373169263e-01,2.377567559713788717e-05,8.248523569930735766e-01,9.034047487963716705e-01,9.971935391614823452e-01,7.025033739795309904e-06,8.491550656573702916e-06,9.790017811296886086e-01,2.650314595337668238e-04,4.708726966346844550e-04,4.812297561190201074e-04,1.896309728827552448e-04,9.904518470796624952e-01,1.192051846022828733e-05,8.265703955694115868e-01,7.848885852004443762e-08,2.432952790814369297e-05,3.354600233143315013e-02,1.334769252843906184e-01,2.703740591719389769e-02,5.981703181150426363e-05,8.528581062901868424e-05,9.992897834536615582e-05,7.852671478441127948e-05,4.102675808853304177e-04,1.666900646597908864e-04,2.172341759312844476e-04,0.000000000000000000e+00,1.337919744153878352e-04,1.798160902491595869e-04,4.835983756534587582e-07,3.030723570190116184e-04,2.867785987762424670e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.053604150776636638e-04,3.972453943145553001e-01,2.242607050599327982e-04,4.083269915272393358e-01,4.083269915272393358e-01,4.083269915272397799e-01,0.000000000000000000e+00,1.432245374514839347e-04
2.299175996334904860e-04,2.242240024659354419e-04,1.347471028130605430e-01,1.230113583214628627e-03,2.038731212349279172e-04,1.932509848018079401e-01,3.056157318783635658e-03,1.479667753519093576e-01,6.066593663514493473e-01,4.828517408656432639e-05,3.188956349212528352e-01,2.806815994541491527e-04,8.930186937583595164e-02,1.512814534491255285e-05,2.529086130335519994e-10,8.083893335724709570e-05,1.333837358307014553e-01,1.098882898924480600e-01,2.048735828295238483e-04,6.350633838933225639e-02,5.841075337057945183e-02,2.024589479051032703e-01,6.777254406124851027e-02,9.419199727030182754e-05,3.777892268608664672e-01,1.816988329799852750e-04,1.939867268613925388e-01,1.995571773560086276e-02,1.873077882149509375e-03,1.756424332302778096e-03,1.857348494615243062e-03,9.535794432597105574e-02,4.759098606517823266e-02,2.514237362662542080e-02,2.297051427155400588e-02,1.369599290251723722e-01,3.160911752032888322e-02,8.669282902484953812e-02,0.000000000000000000e+00,7.532519601299227097e-02,9.520999805538456207e-02,9.155575973916348087e-02,1.272531025282045702e-01,1.389818240836541985e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.562795753489383821e-01,1.325252864811038390e-03,4.375007322174446350e-02,1.292022176918141687e-03,1.292022176918141687e-03,1.292022176918141037e-03,0.000000000000000000e+00,1.520122736634090255e-01
2.410511133703155089e-05,2.350818098524072637e-05,1.026921841314054314e-03,1.289680517187525471e-04,2.137454589744343194e-05,7.853919215954335148e-04,3.204148466676691193e-04,1.246925430930977336e-04,4.212704450217496046e-04,5.062333197371486461e-06,7.157662075973863884e-04,2.942733055618075997e-05,5.377278733585856563e-02,1.586070959522985616e-06,2.651554419926935307e-11,8.475347220263272836e-06,1.035606336151860818e-01,7.465294994454035882e-02,2.147943668511953128e-05,7.295959872599444562e-02,1.984410084485294101e-02,5.436154298364422738e-02,3.815839293998507520e-01,9.875314394710921147e-06,4.342228866941691412e-01,1.904974045385459611e-05,2.644057711766152965e-02,4.346875304051984190e-01,1.963779674288512690e-04,1.841477301116650387e-04,1.947288607994269061e-04,3.070565676793615695e-01,1.112930622575156459e-01,5.260092342671199989e-02,2.282786907415586264e-02,7.566454518091014769e-03,2.405803421763549194e-02,3.341210863516407849e-04,0.000000000000000000e+00,2.957887156332824046e-04,3.233565539349180212e-03,3.794556829950696542e-01,8.265649450823647423e-03,7.022672766390801284e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.726421466713637387e-02,1.389426816690583300e-04,1.803338123658439901e-02,1.354586968295275412e-04,1.354586968295275412e-04,1.354586968295275412e-04,0.000000000000000000e+00,1.211204311273262751e-01
