8.666298020048510686e-01,1.058144891965051709e-01,1.883352636151510578e-02,2.876681317931882240e-02,7.004628923647379657e-03,2.919752378513242302e-03,2.654128514156160468e-01,1.783687194082378587e-03,1.829647282420787113e-01,8.499661688852998276e-02,2.157788271148784458e-05,5.649089556609460799e-02,1.129598992844606242e-01,6.751602183626846578e-04,7.747841661329972485e-02,4.188235276107686415e-03,4.798328680674034119e-02,3.684718623120073616e-02,4.240705570623011511e-02,2.243609342327563053e-02,1.119943305820298482e-05,8.709979892731642100e-05,6.163950314789801719e-05,1.573270471849032420e-05,1.063564185372784313e-03,7.630675534778784148e-05,1.762899172697749800e-05,1.515444716385290818e-05,5.888305670309793114e-05,2.895537743423434577e-04,2.090888878682577981e-04,4.553708397430161433e-05,9.324293216138979752e-05,9.674855071657496614e-05,9.979885911048179251e-05,7.386890799561595874e-04,5.600177151667487535e-05,2.823355568978639101e-04,8.225188033737495033e-03
1.111658363068480926e-02,1.095436236604911510e-02,1.268652668897443103e-01,8.734625435227333368e-02,4.214592540170507273e-02,2.955610299683235631e-01,7.457507198939808402e-02,5.568365289970413912e-01,3.488863420212729438e-01,3.613879213503545795e-01,5.676980834198852577e-01,1.055934006982348211e-01,3.489945289197791262e-02,1.081354859789390591e-03,3.379770914178511793e-03,1.060851055157023288e-03,4.716659366688418648e-02,2.995815531244821334e-02,1.337909260445377946e-01,5.147519875560500890e-02,1.180320612942740294e-02,2.510173627018416772e-04,1.202999915200251907e-03,2.198932506451444641e-02,2.899518194505359414e-01,1.969160271751576319e-01,1.781864783554272247e-01,1.576697863328819782e-01,7.377684555780913978e-02,2.296778334075493533e-01,1.308844595924467044e-02,2.558153361981790330e-01,7.111156974261190374e-03,3.750822421302726440e-04,9.348713044794437765e-02,2.452263704148512913e-01,2.041384702378101490e-01,2.515457760597546444e-01,1.189039082582654949e-01
3.739740273400847248e-01,3.878361431022853828e-02,6.756705125111950316e-02,9.203816603900698279e-02,3.150079867526816950e-03,1.089067795138081718e-01,4.465622648743954315e-01,8.120521566416334658e-02,2.160929753582338242e-01,3.346279486511354040e-02,3.134220169072614998e-02,3.700358883062755677e-02,4.004505988141190964e-01,1.087263110253091801e-03,3.957096019036360213e-01,1.620818818019965218e-02,2.783085878806582092e-01,2.590002007066440348e-01,2.216345072449241449e-01,1.821829658869110191e-01,2.428472784100148187e-03,2.923712970599042730e-03,3.618795202592888383e-03,5.840530292037997111e-03,1.504806910350346000e-02,5.132275689023082892e-03,3.101555323722591248e-04,1.084580472050561319e-03,1.881452936232294853e-03,4.075667543527098161e-03,7.145163092908616946e-04,5.853259376329958061e-04,7.440231040024135756e-04,1.954210274087904724e-06,1.273336379517319772e-04,1.415030861561719470e-02,1.923269194363100070e-04,8.209248550153407792e-03,3.012082083940311253e-02
1.152838401413036415e-06,2.903083763212697455e-04,9.707565664012837367e-03,1.837955054834883870e-03,1.569624030652365942e-01,7.246555755933618836e-02,8.413347597354468854e-02,1.473855450260644524e-02,2.903817969577027203e-01,2.235502315119897165e-01,3.393061957968935838e-01,5.973210827362496721e-03,8.663425599224493148e-04,7.656377389807803580e-01,2.369977864183516088e-03,2.096631981175789416e-01,5.783136488297069798e-03,3.695086997858493087e-03,2.852017759160194177e-02,8.590055074938152341e-04,5.268811256887845351e-02,3.279959345715318525e-02,2.019306261294927587e-02,1.565830532716587509e-01,3.611178373363418959e-01,2.087363560341535251e-01,6.352864775670476130e-06,6.033093731715765025e-03,1.057528225486628788e-02,1.214101904253449271e-02,1.393455568852655369e-01,8.580979777538074588e-03,2.061721117117097657e-01,5.175134888777987882e-05,2.116876306303483724e-01,4.884715450537566866e-02,4.659542912886562374e-03,4.074970821936187149e-02,2.603859726087889293e-01
2.411384785334484693e-02,1.183583554112815628e-01,1.551900714948780541e-02,2.115395707080345300e-01,1.427278720118849674e-02,3.738666893979074313e-02,6.803221885992802309e-02,1.374180466192979344e-01,8.864063537817667288e-03,1.425440450187667914e-02,1.892908810803495961e-02,1.815162793863514257e-01,8.569479328598873513e-01,7.319567483777574338e-03,6.686592834701128307e-01,2.159003280836875246e-02,4.371451792994649477e-01,3.810824527138356177e-01,3.554971748992108438e-01,2.600797820142218275e-01,1.013283403391856426e-04,3.988132543831249483e-04,5.843052649830771713e-04,1.255552124777396111e-02,1.192809328053629110e-02,6.339078431217999403e-03,4.677462165626958199e-07,4.985356342292936865e-04,3.411699197622812020e-03,9.264738843770718019e-03,5.552684500436457930e-05,1.696842270432938034e-03,7.093026809302546525e-04,1.308587296747071305e-04,1.007257442852916782e-02,1.019216225606650247e-02,2.133530636828008423e-04,4.197709088960248011e-03,2.789395444217622499e-05
5.453364786515514535e-06,8.541182728756114943e-04,7.051943485610482677e-05,5.820518453126042983e-04,3.912313478618856255e-02,3.756379940929607895e-03,9.939042592418441055e-03,3.992239541145841536e-03,6.129713081365518882e-05,2.111120971536091517e-02,2.714722211733266478e-04,2.090702169467145884e-03,8.321499730468873591e-05,2.987355026300820282e-01,4.524766107587474030e-03,8.435458952848878811e-01,1.662054590336084492e-02,3.905706663579837346e-04,1.070306091436729100e-03,2.443864902422956606e-02,6.684771924452213021e-01,5.867461516346968997e-01,5.121320407801583929e-01,4.916028445140957492e-01,1.015057985536124696e-01,6.857542126821757067e-02,2.220482286979200831e-02,1.447521215295164386e-02,2.332015758121909704e-06,5.315591272191520777e-03,3.030795132149442517e-01,5.166776967666811791e-03,3.444417443825533720e-01,3.037360592664949469e-03,1.115799424921874033e-01,4.520690815954198083e-02,9.737846606941966176e-04,9.327298670334489231e-04,9.905896773196283533e-02
9.182675312181513448e-04,1.164434820875897073e-02,4.181087845018768845e-02,1.195294410569121843e-03,4.435186057232005409e-03,7.688024926492331105e-04,1.428616878783855737e-01,1.057113197274181238e-01,7.169429011476861902e-02,1.144695722389563602e-01,3.412786444533233987e-01,1.764803514479512947e-01,3.567220065345017010e-02,1.105922601163907351e-02,1.573211376752614576e-02,8.680274129160118340e-03,4.839707395195155804e-02,5.853577340066309226e-02,9.371439524218420913e-02,9.701658740895335864e-02,8.944628165865897707e-02,1.529750612668089316e-01,1.707177949942587647e-01,1.084374393814715870e-01,9.801173297961509746e-06,6.661566265765843375e-02,7.656962283567082528e-01,6.252489092033075568e-01,3.174908284250134872e-03,2.302197434252660768e-01,4.972652511073250015e-02,4.310610018456759174e-01,3.113888410351028924e-02,2.416916513346358767e-03,1.064219593806852993e-01,4.661727954044216776e-02,4.831993265211637079e-01,3.011992102401497839e-01,3.727246023319739920e-02
1.044133731569028920e-03,3.413999075797787691e-02,3.382193274855793859e-03,2.930625193841739431e-02,3.111357010951408108e-03,2.496853226100918311e-04,1.996947599963354997e-02,1.788652338123660233e-05,2.264912672173265834e-02,5.125367137154761277e-02,5.725203770231667832e-04,3.022613482071199176e-01,2.442164154916188767e-01,2.873940967116152094e-03,9.250114143970189495e-01,3.349085186470258935e-02,8.867796827141884997e-01,8.987199805574451750e-01,7.900285556544972554e-01,8.078543536977277340e-01,5.100338447576808348e-03,3.544345242762645450e-03,4.210815690312505639e-03,3.058617377711316671e-02,1.774700906970268915e-02,5.991477478620383171e-03,7.234209054965026579e-03,9.519218958505697202e-04,3.434431382795193749e-02,6.507869337282898292e-02,7.868906318925194794e-04,5.065651543308073712e-02,1.716899567461521405e-05,3.028391379911162060e-04,2.178485189208030637e-02,4.381332666472678022e-02,2.098727746036081060e-02,4.074701392509755965e-02,1.420207010852211644e-03
1.988366749168611353e-03,2.313762393267936469e-03,1.582050856747483497e-02,1.298245319605492894e-02,3.052304211268528841e-02,5.565129145685725892e-02,3.701070875162043583e-02,1.029552896009549856e-01,1.610616377443379599e-01,1.103917657928550344e-01,1.111863988003692211e-01,8.472009054861351363e-02,1.290066606322157541e-02,2.810287830334286599e-02,2.876461167923295356e-03,5.763925506823140005e-02,2.406267315233000942e-02,8.003786773500842083e-03,1.726598890939986392e-02,6.386804300760952000e-03,1.855555818950014868e-01,3.292605542163336008e-01,4.378309937008444952e-01,8.176198220077350587e-02,1.376296213718242456e-01,5.185557557611959467e-01,8.681444052753410634e-02,1.130558314808665504e-01,4.585296694042806376e-01,3.202717275740312175e-01,1.107428071858610891e-01,1.834353476085960610e-01,3.473981680486910861e-02,3.890194830327473735e-02,1.870736660552226871e-01,2.585041478759661504e-01,9.288842078874624819e-02,5.544569200654408253e-02,1.584191415659992330e-01
2.502396734240636220e-03,2.647125776755231922e-03,2.011172270995609246e-02,2.150069184413131926e-02,5.096953123060581070e-02,1.770628138995745254e-02,1.077916594371313742e-02,7.461780202463860756e-02,7.755229723375288431e-02,1.211172179472301408e-01,4.186153851049306297e-03,5.841026194019054152e-02,3.549829909092419404e-03,3.199317914077752512e-02,1.842181579700399472e-03,3.070677622172030431e-03,2.668941270986563245e-03,6.088868791868953554e-06,5.126190151703451103e-02,2.338041356784384059e-03,2.008538066940953881e-01,2.692470758969645606e-01,3.170262179891308874e-01,3.904782545506243346e-02,9.212860217345969494e-02,7.934338800059877184e-02,6.357290207645762692e-01,8.121002029347721418e-01,5.255012602867966676e-01,1.292354362321490313e-01,1.352739191734752544e-01,1.767277640062248426e-02,2.593303542584248292e-02,2.016138140052342598e-02,1.381959206841740229e-01,1.286776149876733555e-01,1.236232055176217197e-02,1.916155622189938575e-03,1.373739492899231883e-02
