1.291712668917648250e-02,4.229645030627905977e-01,9.007657609594554859e-01,2.610896529049131030e-03,6.982532424995172571e-01,1.344736177551927592e-01,5.531387152243644363e-04,1.276872958752705428e-02,1.058808357130065596e-02,8.378776667415345492e-02,8.846304387222351240e-01,3.386818946657853269e-02,8.468179760261751714e-04,4.193814243389063640e-02,1.284718708772769440e-02,9.487556182756919920e-01,9.870784739514833553e-03,1.894037529614009049e-02,1.652170481837364827e-03,1.155868953415449714e-02,1.492894760648645798e-02,1.390906059025739938e-01,6.415433283971721037e-03,9.043298409612440247e-01
1.847592320271951305e-01,9.563327739501745195e-02,4.674916077843135342e-01,1.202653818726148738e-02,6.805148610115312469e-01,3.976234585329272986e-01,6.480214594254074534e-02,6.677621498292911351e-02,2.187533897402912098e-01,5.724969922442608994e-02,3.652365073517682692e-01,2.607011783866117899e-02,8.210344765740146267e-02,2.774128274006798511e-01,7.224434774885045429e-02,4.590043777193240082e-01,1.713568692641690983e-01,1.957857718223690244e-02,8.374754045782929757e-02,2.081151259607553761e-01,2.101921089036028756e-01,6.396607623845006196e-02,1.794427723474463846e-02,3.975475610483331090e-01
4.373244248854448180e-01,2.510761366054041210e-01,1.898251381780822755e-01,5.849776709367338068e-02,4.020520609832427261e-02,3.517632806094120324e-02,6.061763761892576680e-02,3.004845651693344721e-01,4.227059257286832628e-01,2.065365777888487128e-03,2.758344552153891849e-01,2.329859296853984958e-05,8.165410376960137440e-02,7.649202425717067932e-02,3.092970321489411645e-01,2.407286573396984486e-01,3.635255386719941084e-01,1.498690976437618049e-03,1.065471438005592270e-01,1.054271565126734395e-01,5.022813476928486009e-01,6.465892195984176971e-02,1.272729723965141946e-01,2.483676264251065136e-01
1.906824268556259749e-01,1.299235503370651523e-01,1.573736481786918995e-01,6.143103120916356685e-01,3.549376097848289287e-03,1.314581027648228650e-01,5.556552842704923778e-01,2.070814974729470737e-02,7.745087551777199431e-02,5.811780288873011346e-02,1.874763384547421807e-01,4.412249688904264222e-02,5.062976293227374747e-01,1.951578287496679720e-01,3.075438901355445620e-02,1.478705624291178078e-01,1.906446229760704603e-01,3.126681730734740677e-02,5.421317074347813403e-01,2.216731941411006490e-01,1.409328614702928251e-01,2.013608907813902837e-04,9.013815182173082197e-02,2.018976280206885021e-01
5.572761773675453945e-02,1.464900575110358871e-01,2.928414253471696149e-01,1.797533576633537911e-02,6.131425599026794904e-02,2.876821500119893793e-01,2.777721504850491629e-01,6.909706859208554486e-02,1.957492792286602001e-01,8.625254684579268805e-01,3.451818281520772913e-02,8.353415009338525099e-01,3.254323243463368986e-01,2.348377833916817370e-01,5.564506696941053793e-02,7.744916756291990445e-02,1.013547992118393054e-01,8.304187191021866754e-01,2.253658295562528113e-01,2.288330379035467266e-01,5.882278617529863862e-02,4.461198624968177318e-01,1.098664296593984124e-01,1.450527716330176076e-01
1.815935637117267187e-01,1.481893839459654527e-01,1.894958674801931198e-01,2.849544048903549509e-01,3.615750037391117153e-03,1.474580958443334200e-01,7.942260936717109032e-02,2.935281243330091772e-01,2.232997241491497531e-01,7.354005060849069797e-02,2.211182545320742321e-01,5.636857991873078094e-02,4.929563252814497809e-02,2.210929344119074158e-01,3.009503924327003310e-01,1.756830448078971207e-01,2.700638296615683887e-01,4.060429832816250806e-02,1.195520943709750122e-01,2.517376594104376863e-01,1.301508862157534363e-01,5.116340583200358269e-04,4.806240165900084738e-01,2.402544208401709291e-01
2.792916143251313876e-01,6.044033222791590776e-02,7.370284644959258780e-02,5.450332054948741067e-01,2.741059708779893835e-03,6.769426745512682753e-02,2.441489506116442387e-01,3.053684560032216555e-01,2.734840490832818882e-01,2.933531573247798868e-02,8.755235952553654111e-02,2.267220449075396660e-02,1.832875720341967107e-01,9.891602420827586006e-02,3.234201514727746973e-01,6.834017064894540305e-02,3.794691924508776792e-01,1.627450486145569017e-02,3.040014860290005116e-01,1.114802688590161572e-01,2.010272351489637288e-01,3.165742930750189738e-04,5.491515179703760907e-01,9.497219199685970337e-02
1.593081617757477128e-02,5.414770289600770448e-02,3.886545630651609406e-01,1.837014486316153328e-02,9.231773539551537677e-01,7.078161563884056706e-01,1.711181410662486815e-02,8.358605939752071501e-02,1.532879873850667403e-03,2.572479939935237367e-02,2.796519035162781663e-01,6.885824953897805821e-03,1.824563553701394336e-02,5.665887415853190223e-01,7.889327573283104467e-02,3.943015687984224860e-01,5.405338565484420557e-03,4.978614987806292622e-03,6.872269352788252031e-03,4.661193200925720648e-01,1.943497130588278318e-02,9.824685564264171167e-02,6.383922772086164654e-02,2.997330025289104416e-01
3.182858253623288558e-01,4.729015143741351068e-02,9.324000604057512687e-02,1.175494899339308286e-01,5.134629626996315560e-02,1.858228496424436105e-01,3.821434204766178261e-03,5.638342354032955805e-01,1.802538570184776812e-01,1.053859759008200087e-01,9.294707320626320601e-02,9.685684598259410027e-02,2.134068144671406615e-03,2.413928769440799038e-01,5.517062490499190508e-01,6.418868160423465974e-02,2.030677472631510216e-01,8.032477670366199030e-02,3.206924348712087737e-03,2.532866292996373558e-01,3.733726017635543015e-01,3.351399243788644872e-02,3.454467296648783825e-01,1.192148553954187062e-01
1.688803743188271311e-01,3.372928446645085399e-01,1.087053755143469087e-02,1.155963368759055539e-02,9.410999967977901060e-02,1.079187111952974697e-02,4.442783365770013315e-01,3.802086230016964163e-02,4.223561288010364012e-01,6.230719348479215602e-01,4.026248548578607173e-02,6.814237814989437814e-01,5.261516151685093901e-01,1.394755762217030071e-02,2.618794795157893679e-02,2.502764782680169317e-02,2.452013766694104979e-01,6.986879701243065011e-01,3.866511810172895691e-01,2.497212515774975203e-02,1.833815008244992217e-01,7.175415775261230200e-01,9.874661194517653229e-02,4.026610279690017477e-04
2.116510798401666921e-02,1.811035788004509983e-01,6.856983274455305533e-02,1.208396583973806448e-01,1.235814126047259515e-01,5.253536642010767956e-03,2.832779575736327771e-01,5.358972739494675119e-01,1.895714801948308881e-02,7.829887257722520921e-01,5.352392813768523357e-04,8.262770004277673053e-01,3.165597745803295782e-01,8.236777845768530545e-03,4.922457576497175635e-01,1.725356110190489091e-05,2.430224519009470743e-05,8.193561173393768549e-01,1.653453644393560462e-01,3.865143421865788968e-03,2.883603416459862290e-02,7.296884921665015566e-01,4.764909398391451445e-01,2.652855014007596268e-02
1.385112198885862511e-01,2.761131641996455444e-01,3.596671959923650741e-01,2.006515921038936053e-05,7.726044680076422644e-01,2.791693377227350559e-01,1.751036112900824226e-01,2.979467781575909861e-04,2.497644841350596667e-01,7.298164805122486255e-03,4.206486500190156352e-01,2.967928679640078823e-02,2.109948503195734348e-01,1.804386144262491165e-01,1.377704575578215509e-03,4.866880147886777364e-01,1.639240003860361616e-01,3.888996724696115737e-02,1.698681233077729558e-01,1.177934132363552683e-01,1.538745821906619404e-01,3.226365846836147799e-01,8.210587179298485874e-03,3.618961112090772203e-01
1.853966983757094344e-01,2.902641620252480736e-01,4.411432140002385371e-01,2.910952222823170142e-03,6.864837022691759882e-01,2.111639895620349150e-01,1.342244249811746781e-01,2.034528527089262892e-02,2.723242900531238075e-01,1.596717205088222385e-04,4.869124355573183349e-01,5.683372184654383701e-03,1.646944033969935384e-01,1.190882513092432760e-01,2.532668634611550534e-02,5.476742468292762345e-01,1.943127049774041326e-01,1.101925696240271813e-02,1.449610127129735415e-01,6.908267005541995909e-02,2.084929162326443763e-01,2.458584278411688195e-01,3.204341611399510212e-04,4.448029955827651483e-01
3.210069171191686221e-01,1.735188713020738294e-03,3.891580902466028509e-03,8.112356279115175983e-01,2.432115405067057038e-03,3.533441978273594848e-04,5.275089753511469359e-01,2.287733270826448617e-01,2.345385222060205888e-01,5.140964168798177946e-04,3.757323345438191419e-03,2.570332195609479177e-04,4.414043033140371830e-01,6.612617088698094058e-05,2.555663886287569131e-01,3.963111313869980418e-03,3.969340217185826081e-01,1.659621645230601275e-04,5.847310640975481588e-01,4.079696331994390860e-06,2.286796718118271066e-01,3.969967787836514912e-04,4.652910411000208413e-01,3.927532534721259530e-03
2.353708812414775087e-01,1.221614138512370357e-01,3.529608184396324649e-02,9.669230889520014300e-04,4.635831170554576830e-01,2.189646691402862000e-01,3.550938903976545435e-01,9.328643036569928253e-04,4.565755680766885871e-01,1.462486556304987972e-01,8.425679304398848990e-02,1.896568451287181378e-01,4.258625110447892270e-01,1.857116210049204186e-01,3.556543150778131258e-06,1.094082441313156961e-01,2.912677296438503372e-01,1.938536156740552074e-01,3.344652171619502123e-01,1.439174291294229024e-01,2.602189853929757213e-01,3.762384746475039843e-01,2.931034314779189243e-02,4.068112198948879710e-02
4.106327059138775715e-02,2.684519479151643018e-01,3.247121732699899121e-01,2.388893829059598670e-02,7.445434137535714494e-03,2.723424069429358219e-01,3.446795188358392145e-03,1.907976900622043448e-01,9.778932032222621695e-02,1.199330750038776622e-01,3.870316666804478611e-01,9.106165581509113871e-02,9.794718778772486603e-03,4.040569650781137279e-01,1.846026431344695851e-01,3.051377876177314707e-01,8.326786547354303458e-02,6.451626193708934198e-02,1.612848459086005612e-05,4.588455333560294003e-01,2.845863741673673383e-02,4.190905150615440887e-04,2.585686771365596215e-01,4.167601711464170577e-01
7.061458637668581451e-02,9.797679682388384104e-02,5.827642928329088146e-02,2.267850787847038585e-01,3.001263440803074167e-01,6.847975183191241655e-01,1.689125300209505520e-01,9.638241365645691672e-02,5.044846000289329724e-02,1.069356536459218632e-01,3.316315220635555091e-04,9.531086723607108679e-02,1.437485765257761061e-01,6.716350898242026135e-01,1.060477657274233182e-01,1.760553788814646012e-02,9.400556256160191859e-02,1.050926622792915793e-01,1.928998588783179535e-01,6.510284885680076572e-01,4.555211919240016033e-02,2.638846421058281891e-02,1.675704994034037665e-01,1.064727185670361412e-02
1.740255749208436953e-01,8.750136295249448526e-03,5.299181050091903433e-01,1.926705838352187616e-01,2.394827180270307221e-01,1.815469095795455290e-01,2.378396614618815894e-02,2.139427549116428573e-01,2.331140603213102125e-01,4.179145301685859848e-01,2.838903531684687231e-01,3.495132461058698126e-01,9.356410428882834529e-03,1.045008092263492727e-01,2.155572240797664352e-01,3.533914988159627679e-01,2.535774023130518695e-01,3.222381805829116486e-01,4.449383494590191529e-02,7.632389766705381662e-02,1.336446437483169714e-01,4.219900235110140424e-02,3.682369591078207272e-01,4.157126315832377350e-01
1.332301503210225543e-02,5.014649280096260958e-02,2.911822119976370526e-01,6.509203978287089222e-03,9.185133439634648456e-01,7.221298084235763248e-01,8.269265919481519345e-02,2.513612975594323520e-02,5.308731887355892798e-02,3.393796835185257030e-03,2.195663647030032251e-01,2.297760715072320241e-04,9.655610319439449085e-02,5.986726398201028809e-01,2.065722965617049905e-02,3.214673414996835898e-01,2.639833259803323756e-02,5.561843182984519806e-04,6.586875292393153114e-02,4.997075576143696352e-01,1.391644622582755703e-02,1.390601752874864872e-01,3.689420566749897906e-02,2.205784880676294468e-01
3.411451783112579017e-01,4.504286958155390708e-01,7.658232399687309178e-02,9.514591609572839448e-02,5.936269159153614861e-02,6.884355775812345257e-02,8.176985084370176973e-04,4.636260311052458061e-01,2.341183265109671174e-01,1.109845738979954310e-01,2.477481861593391899e-01,1.495380674199882076e-01,2.594778294864430023e-03,1.140921569654574919e-01,4.591134677586261592e-01,1.958455100807386939e-01,2.383815385902366690e-01,1.756631513581702331e-01,1.800533842986032709e-02,1.534751917705557689e-01,3.974229099631410578e-01,3.359277418760807654e-01,2.620923561392949908e-01,1.532072344140425202e-01
8.384192932872703077e-03,7.258519577714815652e-02,4.451971945142743081e-01,3.104814652705268144e-02,1.331977734411464998e-01,3.264595549132740526e-01,2.042244366569995750e-01,1.299357687306842701e-01,8.419935989651419761e-02,8.850569347754558835e-01,1.044950917502194265e-01,8.289617600928319563e-01,2.354943931488889530e-01,2.466302308651443786e-01,1.131713042981543349e-01,1.741913649021675226e-01,3.298708862324993552e-02,8.112880459319453674e-01,1.489878757002760234e-01,2.263614959452041053e-01,7.774406446514866946e-03,3.458237272544457119e-01,1.499451501929006669e-01,2.632658065744657439e-01
1.330020431310630427e-02,2.786112121322721971e-02,5.436473063879188050e-01,2.311016631660298484e-02,2.269860344209284897e-01,3.735393477277810237e-01,1.788052524916174946e-01,7.328035901144305808e-02,8.376563350138153952e-02,7.937998581712604196e-01,1.748558281292999506e-01,7.194218494183612922e-01,2.058227602984602223e-01,2.725414765173805320e-01,6.186051754052728641e-02,2.637153136654560859e-01,3.576132964301883405e-02,6.957650721473449540e-01,1.378107100078267422e-01,2.392603627675199685e-01,1.367371064334109605e-02,2.265942495516210242e-01,9.222145787858082588e-02,3.510377744067044725e-01
2.548784125129287693e-03,3.973418464469237188e-01,1.986506003844126442e-02,8.808738002921738530e-02,4.650394951736901983e-01,6.563028687448170528e-02,2.867630593742532263e-01,3.837927256901935702e-01,4.650480634883100844e-02,4.741277715010763227e-01,1.514572015651431958e-01,5.670802774320933271e-01,3.242455375102954451e-01,4.390424894288828817e-02,3.477247261929710676e-01,1.528998725934583303e-01,7.048284491195677161e-03,5.879038292555885947e-01,1.826453353289215209e-01,2.085703132118492398e-02,4.518249480145483492e-03,8.604832659090825286e-01,3.662841549796204688e-01,5.092557283222848979e-02
1.861365222416029586e-01,1.465363160068053894e-01,1.771315944287321920e-01,3.012752782625979231e-01,4.092271518041434158e-03,1.488405377185349765e-01,9.015054273141648311e-02,2.927936941683787486e-01,2.236025821439532046e-01,6.542827834828209010e-02,2.111792636243815247e-01,4.968016884232771130e-02,5.775632906100414132e-02,2.207619308224453847e-01,3.011177216355949704e-01,1.664621065563997582e-01,2.746246461341979583e-01,3.519454662395251482e-02,1.320772642497852478e-01,2.506690566782198704e-01,1.331977422294701452e-01,2.295255988086172838e-04,4.825215975954081915e-01,2.273894327472197052e-01
2.148130055096089952e-01,1.202435754902857062e-01,1.540174837432118360e-01,3.642286250951616844e-01,2.926851228363630802e-03,1.196128727708166556e-01,1.229560827880606388e-01,3.023462478891779104e-01,2.441539229005872114e-01,5.986844400563586660e-02,1.796056442057793467e-01,4.590373141419180208e-02,8.308724886268072096e-02,1.793922977392939377e-01,3.131831745321024263e-01,1.427292248309818545e-01,3.091440186874509499e-01,3.308264796474236213e-02,1.705963652338974013e-01,2.042690419241266486e-01,1.543726888491641636e-01,4.246220532650982660e-04,5.108475724633685378e-01,1.952047181451628810e-01
2.026447299581061179e-01,1.197393170480023500e-01,1.450491082919337094e-01,6.403097519255968040e-01,3.268385962369051590e-03,1.211356757954897417e-01,5.675595664549371033e-01,2.629002893995521090e-02,8.628290360357988853e-02,5.356593770906886709e-02,1.727891584326630425e-01,4.066652446521210051e-02,5.148455326215835015e-01,1.798398141925834082e-01,3.754648782101632776e-02,1.362894108815101979e-01,2.054988580747380833e-01,2.881812156801786748e-02,5.571916913286094619e-01,2.042766926469520017e-01,1.496150860780234848e-01,1.855015901209993193e-04,1.045009551302848311e-01,1.860817391320638836e-01
3.909896012140298138e-01,2.633014206745287744e-01,3.156770652899943963e-01,6.474504515266341076e-02,2.473599784390164702e-01,1.482363632877660778e-02,3.298636659731566528e-02,3.261762416885717331e-01,3.485273601315565517e-01,3.477013005316304407e-03,3.797944875664048259e-01,9.274836081588704278e-05,4.649514768341009296e-02,3.400505933629713860e-04,3.316129737876071792e-01,3.833424618603041845e-01,3.115724253764114993e-01,1.769257033409716174e-03,7.118440062642467092e-02,2.122488322862193209e-03,4.506326442914085906e-01,1.209298518735825029e-01,1.522163619118945266e-01,3.518029461282621839e-01
4.140610443862407508e-01,2.826853435247445590e-01,2.059545900828956867e-04,1.033763059103139613e-02,5.311278011186536946e-03,1.080427164241225396e-01,2.559073799734433163e-01,6.523455948059156406e-02,5.778561443387062457e-01,2.276884131549409829e-01,6.585998540726378803e-02,2.560674659786273399e-01,3.159802835492837580e-01,1.301461282023601285e-01,7.717434585578748785e-02,3.770259658148891746e-02,4.214618803244470913e-01,2.763370479773439858e-01,2.860602213301470798e-01,1.539774948189616965e-01,4.668654916653894316e-01,3.066552717074201295e-01,4.760759504571079187e-03,1.783074213723635434e-02
3.224376936265890281e-01,3.600170395100667498e-01,5.496727644306758417e-04,3.331988918394100056e-03,1.152297894703674689e-03,1.778904649312506581e-01,2.602668717143780119e-01,2.522356538069524604e-02,4.918905772388438846e-01,3.222665684057296476e-01,6.911491366578545459e-02,3.559048971089454061e-01,3.181579967846033252e-01,2.051949992240262033e-01,3.315359971915927961e-02,3.448109421273528458e-02,3.455800364010168657e-01,3.821907727735891491e-01,2.745546393855724521e-01,2.357497782701812039e-01,3.617292034949544099e-01,3.937659433834387324e-01,3.271340585764481783e-05,1.402421133171640431e-02
