9.103641278271004111e-01,3.607123593869984018e-02,7.601091491737656594e-03,3.932844172592102512e-03,1.943074532967932824e-02,1.329067758306801648e-03,2.508004544971106919e-01,3.034095300954779695e-02,4.933043808198991258e-04,9.124569026518341034e-04,1.074786502473204786e-01,9.907880360053075708e-02,6.296464364346277855e-04,3.895728662305456003e-02,1.149966405999265813e-02,8.183394351201196681e-03,2.586482384924385092e-02,2.953489504307560344e-04,3.956879718667506859e-05,1.527316503522351985e-04,3.685065081749899340e-04,1.031895046848548247e-04,5.141582886466764587e-04,6.126767357930308741e-05,1.114527904762680158e-05,1.312275549767359629e-04,2.419317479333180676e-05,2.019695684950813903e-04,5.438609630624886170e-06,4.047313108744673478e-05,3.964424291547952629e-07,5.812551961361990017e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.104591317174204726e-05,6.986816674073566789e-03
3.945579233681319360e-03,4.982120913093292247e-02,1.889132474874974099e-01,1.807763240143163376e-03,2.140489313111941794e-01,2.919317187006383874e-01,4.193528449795577151e-01,7.648205792242764867e-01,1.116471924846961089e-01,1.432714043883438467e-04,6.919842740984416887e-03,1.848598120428161817e-04,1.978485578857253242e-03,2.094486562874206884e-02,7.921066166062064318e-02,4.561902653314824779e-02,4.718256987488568532e-02,8.785581688336370531e-05,4.599845728191345740e-03,6.223439156787098593e-04,3.033439217661774209e-03,1.922850607692947744e-01,4.863523229936216885e-01,3.489854262710850863e-01,1.175418727247426118e-02,1.520895568058209801e-01,2.403985064494270629e-01,1.152389036353988483e-01,2.490182436185712500e-01,2.617735320549985714e-02,6.267077373011420709e-05,9.239801335069998400e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.713515645282462141e-01,1.319994066039244518e-01
3.479257186534642221e-01,8.201560840608344838e-02,8.028470585166784523e-02,5.099009302334259197e-02,5.262687920259700308e-02,1.394812577568494971e-01,3.419982131144802540e-01,9.861864322601767292e-06,3.684770666537556241e-04,3.089444550751900033e-03,3.644728745312987295e-01,4.640692429448350365e-01,6.816565023281587719e-04,2.548272512870932704e-01,1.309912700741685532e-01,1.144662453935388347e-01,2.288431300167445837e-01,5.364987366401699362e-05,6.879203891744161770e-04,1.675750682393208516e-05,1.145564106611299607e-02,7.005366654091222875e-03,1.218557122077335540e-03,1.853774955831032659e-05,1.380619655746467790e-03,2.512467672881310999e-03,1.912562417615476951e-03,5.754376458237669250e-06,3.967646048119961920e-04,9.390773664864004392e-04,5.118724378094863042e-05,1.347441818491797519e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.798822628246647567e-05,1.256792949273276630e-02
1.563357079313215691e-04,4.558590106348018450e-03,9.211494517314193844e-03,3.812076041003944482e-01,2.558705012003083257e-02,1.829482632303727763e-02,3.712709635097549699e-02,3.737327446282474874e-02,6.415784061622764600e-01,8.551860204097997409e-01,1.203389826628857399e-02,3.933771655600912937e-03,2.175084393670193572e-01,6.698745477579557371e-03,5.122794803500121431e-03,4.772102795138879940e-04,1.621190567828910195e-03,5.491067799574494979e-02,4.467964233547010167e-02,2.207461706468751006e-02,1.771295637029872971e-01,2.266946819558083026e-01,1.597998492145772664e-01,7.935764738952737207e-03,6.858785414704200777e-05,5.898427821752669220e-02,4.678704402957022113e-02,7.863075885796651232e-02,1.716540204089170990e-02,1.966221870298182905e-01,3.509564397289353932e-03,1.648726724523214004e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.641480009254387029e-02,2.371912901289688624e-01
3.196794770773941918e-02,1.559894477596503182e-01,3.371411318093157222e-02,4.436247300461986821e-03,1.978266811459906960e-01,2.039778165851532654e-01,2.198396684789818978e-02,2.595907245509851760e-02,8.533794739263973967e-04,2.647034839959970000e-03,8.280356729106697067e-01,8.212362143794799119e-01,5.808755107230385677e-03,3.715928494239200686e-01,1.509324751975156809e-01,1.171180132548167996e-01,3.222064934124709290e-01,1.711499667515905113e-06,3.523935435235996751e-05,1.101629152745111717e-03,1.306146837672329808e-02,6.509885972958757809e-03,1.194062714004627741e-04,1.176328558292206983e-04,3.450968333853147389e-03,5.839408535477657800e-03,3.670674174005435567e-03,4.121492148929102595e-03,2.361930647126658615e-03,1.286575483782473588e-03,6.330417247261883081e-05,6.023149976920601049e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.812489252736560585e-03,6.126370919925834416e-04
8.289553790673110495e-05,2.097868785263545723e-03,9.152100203160489986e-03,3.593636227432467356e-02,2.631388876981310618e-02,1.951481951763078425e-03,1.404154898756282931e-02,2.824238308267690203e-03,5.412453135146828853e-02,1.901534012140694008e-01,1.014522577929640249e-03,9.558300630630189604e-04,8.479232310444617671e-01,6.795816847011121710e-04,2.482559036611807404e-03,1.783309890550224342e-03,1.275972780514570901e-02,7.160635482787330863e-01,7.266661414309366629e-01,5.602091369467019355e-01,3.698293995431664039e-01,8.993727189112502018e-02,6.996023947006708987e-02,1.637641038539714919e-02,6.167944694977850299e-03,4.341752471389330459e-02,4.776878941885138313e-02,1.952952342695870591e-01,4.837550518205655826e-03,3.308899013765917441e-01,1.276145722351464899e-03,1.338244096456045473e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.814905633080290112e-02,6.202153658516352391e-02
4.348728821311769626e-04,7.809566977007165699e-03,2.122329887722156083e-02,2.579821358713452542e-03,1.078862767401554158e-02,4.371533606454516135e-02,1.541415200364948390e-01,3.931476854502998775e-01,6.920299150642929276e-02,1.819323170144999252e-02,3.902827966409892074e-02,1.934905029606382451e-03,2.864154098593589721e-03,4.854062749122914355e-02,1.054464907899926862e-01,1.016339983774547928e-01,6.330804166384848553e-02,3.119310372347719809e-02,1.004386732100926299e-01,1.858521923932537068e-01,2.230174880335340781e-01,6.911374281401119757e-02,2.576661695524406701e-02,7.669902337541203430e-01,3.527665723729908609e-01,1.865880680240868672e-01,4.231597960525865787e-01,5.007166267401105559e-04,3.958486689232827427e-01,1.994264975417782068e-02,4.232656830405103626e-04,5.837568617817068956e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.359659186796807528e-01,2.141287965966339607e-02
4.199210591129524548e-04,4.022503293340398689e-02,3.413180971028226176e-03,4.063678384262707738e-04,7.549796313384577080e-03,3.506629526643361555e-03,4.997763153866739694e-02,1.478813152059918826e-02,1.649726685862987902e-02,7.520607557123951473e-03,2.025258878781621696e-01,8.690011298239486148e-01,2.564664088347284269e-03,9.074112394261181214e-01,7.278426920445698611e-01,7.081083812785522458e-01,8.576383629865935720e-01,1.349303970138980319e-04,6.439232264074211528e-05,1.560568366382798040e-03,3.335523642671060079e-02,9.620864719914037910e-03,1.546923904642264489e-03,2.649911380435084757e-02,2.109986384287679696e-03,4.999965146507319436e-02,4.637803699047614997e-02,9.894107059455994890e-03,4.272847524485446497e-02,1.764645087148380513e-07,1.146529284303792137e-05,3.591190847739778036e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.563035605620125695e-02,6.496131020993306201e-05
9.795931497569711037e-04,2.967149255153968355e-03,2.146490900934596574e-02,1.391472225251996243e-02,4.645918802541654929e-02,4.543169221603254870e-02,1.032134911945591649e-01,1.103580942182977448e-01,1.413809840829037545e-01,1.887358605695598976e-02,1.392226033475914954e-04,1.708762010670632518e-03,6.900535229038355645e-02,4.305704443549452851e-03,1.326163532023494004e-02,3.878412385223123718e-03,1.751480220747849217e-02,2.251748181211603583e-01,1.854305323578901987e-01,3.794015051437729658e-01,4.861141308438215319e-03,3.913931341446206802e-01,4.962075106139055003e-01,2.759147061756368757e-02,3.629199883089581080e-01,2.901129309121963651e-01,1.888633062639056281e-01,2.927541523523183309e-01,2.358686870986663187e-01,6.221069192681492888e-02,6.115409755907715017e-02,1.875859024069584102e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.984214865660831606e-02,1.545875966116765643e-01
9.626933549779351012e-04,1.221447546505301934e-02,3.740495812466890224e-02,2.797904658853365978e-02,7.316270264513499710e-02,4.441240982050625313e-02,1.961420106437322675e-02,7.330486783709519449e-02,3.252729881075262092e-02,7.395117971928968914e-02,1.793213066415577943e-04,3.947925142616470415e-03,1.266713617411790831e-02,5.314553986989907193e-04,1.415525383834744487e-02,2.338204120848964493e-03,5.718868231797464468e-04,1.704534135619324153e-01,1.875275221278069615e-01,3.010995840573358340e-01,2.110378060685885737e-02,4.015237221797651745e-02,5.902867023855344793e-03,1.327776660112169327e-01,8.812954929396821235e-01,1.546964260305800642e-01,1.017863331483655036e-02,1.759495086205011549e-01,2.172179445831087796e-02,2.859139173890659635e-02,6.602000093092158343e-03,1.790391680193515744e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.179754942161941713e-05,1.863613700329513206e-02
5.771417715848261267e-07,7.748357954471919240e-04,3.326131536099536908e-04,4.326225871637263617e-03,3.426347314021449862e-06,1.139171738305409885e-03,3.173735934017389050e-03,8.947614150855024763e-05,3.432973693976732604e-02,3.763531513905372244e-02,3.600954589588721182e-06,1.162436282646779227e-03,7.120785343571436887e-02,4.560526205423800950e-06,1.015587362399439754e-03,7.842903698451500981e-05,9.169376695795188742e-03,1.795157086764281595e-01,1.379636500052828507e-01,2.379841955403581150e-02,7.481327252825763496e-01,6.976666084607400231e-01,4.300774093029250955e-01,2.185451847818014881e-01,5.219427486734545818e-01,1.651253154064882128e-02,9.301987997607134850e-02,7.001108951993714191e-01,1.144203285830366727e-02,8.738639421172406108e-01,2.738653286035811754e-04,1.186170833270084324e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.729898173528590932e-01,1.530909808232776173e-04
1.477497958347983795e-03,3.663104706391414472e-02,9.945947241087763069e-02,1.261907936058968005e-01,2.848386708802820317e-03,1.836269858483591949e-02,8.292328177224601166e-04,7.708755851244880608e-02,2.283773176756684897e-01,5.121371548359307313e-05,5.106023345147828185e-02,3.079162238757729170e-03,2.300740337937764654e-02,5.681514572775998861e-02,1.091445599000294420e-01,1.262372843534565192e-01,6.580186610407992576e-02,1.021992858753162647e-01,2.017337063080422432e-01,2.848786487589728966e-01,3.723946130137360810e-02,3.080444860086731934e-02,2.487339143438263914e-02,4.515136227299236249e-01,5.314775010452139903e-02,2.431388283271002093e-01,3.157124514119997172e-01,1.007419479449814109e-01,3.587704410026424373e-01,1.262803151168065581e-02,1.642201362774756146e-01,6.389196721192258455e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.869349037466368380e-01,8.424214460963007109e-06
2.293746517554438478e-04,5.423344426102703064e-01,1.130087511296179736e-01,1.131547017606362121e-05,6.377815737120974271e-01,5.702161974176513937e-01,9.845076462660471046e-04,1.263657069639330943e-01,1.030214413428208811e-02,4.536779223414151227e-03,4.722147601299650499e-01,2.283464866111161601e-04,4.031600148791129358e-03,1.831626033445691581e-01,3.611301157114603089e-01,4.302230478422724991e-01,1.881328631310302812e-01,1.025917681071663662e-04,1.556540805355688742e-03,1.089588432558615504e-03,6.265570001231970942e-03,2.496911344149769654e-06,4.453573320158691826e-03,3.446256378999414116e-02,1.672534516372025043e-03,2.647432661980445370e-02,3.124130050824481392e-02,6.294982593526050212e-05,2.919379716301893218e-02,1.000891577792807283e-02,2.881172993116341320e-04,3.343770541595052909e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.691216321807137305e-03,9.236625909751323363e-04
1.095551405293234115e-04,2.915350877280545230e-04,2.669033781831706923e-03,1.258147223521652184e-03,2.458783745430608383e-04,1.922661390340775099e-04,4.316129648575875986e-04,2.506718965275156366e-04,3.774150176374207707e-05,3.856004844019955170e-03,6.053606546971323951e-05,4.076239708134871191e-05,6.234032723077701475e-03,2.638493843189235828e-05,9.415478445690970207e-05,2.186859270203518165e-05,1.581987839600537075e-03,6.289018086754521487e-03,1.407653826773694458e-03,6.670070837961428710e-03,3.099172023184326719e-03,2.191286963195113874e-02,3.931714700165984955e-02,9.361829597694912991e-03,1.837008059272721497e-02,4.049392346943016599e-03,6.104438818294248559e-03,4.895595957430451525e-04,1.843746996859527837e-02,2.305636260504984568e-03,9.934426646476162137e-01,1.080648236730994000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.249089539722861575e-01,1.326037613843781757e-03
5.413228152167348347e-04,2.253046214800186881e-02,4.441565372131840023e-02,5.101308769247512621e-04,6.997627573781916265e-03,1.680512334481623496e-03,1.389069236287017797e-02,1.567913352381015632e-02,1.649050721086547076e-04,1.003994200909327089e-01,1.041299318310026818e-02,9.918406792549690210e-03,4.611490241633880993e-02,1.906637830798362312e-02,2.442241040013467049e-02,2.069365153139561542e-02,4.872880214699510347e-03,3.765176890636646734e-01,2.425918643307433675e-01,1.116213543351953497e-01,8.447719492215582937e-01,4.657893300754795685e-01,1.356564389708554697e-01,4.762898634169056566e-01,8.851167016161878842e-02,4.531944262750873254e-01,5.599166777252627680e-01,1.624821746995690763e-01,3.579396085753000500e-01,6.117494614763510086e-01,2.411548863734536488e-03,5.634731450917955797e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.138697138111061075e-03,1.276558697670317667e-05
2.340298922267176299e-04,4.651407468569629389e-01,8.520067263214295417e-02,7.765766853135479210e-05,4.605962589590524847e-01,3.980133637181010320e-01,6.703516490234380509e-03,1.160689437856612383e-01,1.785039002276712569e-02,7.523445247726176510e-03,1.467171825584248357e-01,1.217767317358456336e-01,9.318681602151109022e-04,5.142264447661634152e-01,6.716495258018799763e-01,7.385215606620939566e-01,5.084113353464592144e-01,3.808851764422140902e-06,1.164593000334543816e-03,7.560332300279996355e-05,1.847914814128148731e-02,1.698654233793734985e-03,4.742643208340961182e-03,4.612832836597623165e-02,1.919069720167491423e-04,4.880398063479806509e-02,5.243428283439022231e-02,1.238496378748819588e-03,4.902975070342492636e-02,6.105283366774031696e-03,2.232956577854392183e-04,4.839529711130103468e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.989125295992524919e-04,3.569703528179324955e-04
1.926852618383690773e-03,4.499848847955587733e-02,1.226091505100820461e-01,7.171918741534771824e-02,2.994188381696946677e-03,3.270499399564343913e-03,3.759970485301913912e-02,1.803383475386850510e-01,2.997889363198287804e-01,1.027323733503582434e-03,5.900300207432172123e-02,7.228401778208143509e-03,5.239554094482821306e-03,8.070554612646904658e-02,1.311823641439759103e-01,1.495550539361106546e-01,1.203241175271475977e-01,2.895831900339947314e-03,4.453403021824815095e-02,3.886562283225589165e-02,2.973719583363019017e-02,1.766029782677067811e-02,2.597862390579136482e-01,5.148727409904336749e-01,1.949217585601097438e-02,6.086461555466662343e-01,6.355031386587484121e-01,3.890015090388521668e-01,7.777076827338417209e-01,7.515099197987097634e-02,1.020288218739703922e-03,1.770021370221823431e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.679521646616801922e-01,1.761639614326436967e-05
7.719859328180516539e-03,6.964832873042273165e-02,2.760200307707729173e-01,2.096975747753238584e-01,1.117517539350317141e-01,3.701540024197128367e-03,6.794438530832879364e-05,5.118449463532127354e-03,2.694091849937891303e-01,2.380007292391312645e-01,4.611689059281488118e-03,4.228913836279686936e-04,1.936290164277582049e-01,1.093285881097732148e-03,1.951915980091516525e-02,1.702023111919060327e-04,2.554072008757108433e-03,6.408364860076039282e-02,6.369819161882885050e-02,1.215769723556521242e-01,8.191268020177307554e-03,1.491689617861264860e-01,1.166889973660183294e-01,6.970932946392550261e-03,4.474173515508774953e-05,1.083675493616093321e-04,8.019318704729238613e-04,3.698799237887327252e-04,6.027286658194783072e-05,1.356294165482572979e-04,1.097542099420891837e-03,8.198967726935300351e-05,0.000000000000000000e+00,0.000000000000000000e+00,8.051430289365556518e-04,9.785206482546747742e-01
