2.022195533175097371e-01,1.793533094179132759e-01,2.120629082354964713e-04,8.383671254494606817e-01,3.662397198649452426e-04,2.864424589723851746e-03,2.107208587952069743e-04,1.284862438613661728e-01,4.191541179297179065e-01,5.829029666812087646e-02,5.201666921900371583e-08,1.519967630171604241e-03,4.714324092587767953e-03,8.759911120823191122e-02,2.332421785662062985e-01,2.344401891343141919e-01,5.494165309153344274e-04,3.795800513262663489e-02,1.023455471231584073e-03,7.569793457018972327e-02,2.811304393733610857e-04,1.236072663309747277e-05,1.114364958064080393e-03,2.288693212391762662e-03,1.472848919304438255e-03,9.278090986654543779e-03,1.493533709577318357e-04,4.843619213946645519e-03,9.477778126952170201e-04,1.347137122703206957e-04,4.153743859543203645e-03,3.769805870465980859e-04,9.319521064956000150e-05,4.889599146121349077e-04,4.446448654254236054e-04,8.985169825369929836e-04,1.127332935582753401e-03,1.169132772179847001e-03,8.263031323917863560e-04,6.897916576345287931e-04,5.777040125040252411e-02,4.143731631027882181e-04
2.377503174573245559e-01,2.882400131974438909e-02,3.952861472329479153e-01,4.082632691117183549e-02,6.093578442438307881e-03,2.050426999832362374e-02,2.652369901561515975e-01,1.057300812199935547e-01,7.467273037055860950e-03,7.525084913724716142e-04,1.430395522876809445e-04,9.561683014266108768e-03,7.910728381851808710e-02,1.574021702111672374e-02,1.911710294081880868e-02,3.658081967785400401e-01,3.140731742931988403e-03,8.280249166643827152e-02,2.704042619104801964e-03,5.047142842579635524e-02,2.607931673886260820e-02,7.761925310396550724e-03,2.445600094795180313e-01,4.928426111748719510e-04,2.593486383346725321e-01,7.223035670861147062e-04,1.707462368195066806e-04,1.152596245045004342e-03,2.193581074836508955e-03,2.901052553525484620e-02,3.901215685392148136e-02,4.315335197575021452e-03,2.658104395842306959e-03,5.358438668518682125e-04,4.210241078804030017e-05,7.792788468566287478e-03,6.656273549981034550e-03,7.069355292490738484e-03,4.028164941841131004e-03,4.943705780314912139e-03,1.245799092717989574e-02,7.000694000791832794e-01
3.993326239681765921e-03,1.439622086235450198e-03,1.367324067887246142e-01,2.343024668073437366e-04,7.586706793502507977e-03,4.880934582847228920e-01,9.637784157568481946e-01,3.349770304697045117e-03,1.781887009967951605e-03,2.524896152485863452e-04,2.413112646306738163e-01,4.451132036300704635e-03,7.478791629381643415e-03,5.289323182645071664e-04,6.039031722581027960e-06,2.260718361997974234e-03,6.282007714753200245e-02,1.612310410853087545e-04,6.251489288872269512e-02,2.505184020161412613e-03,4.321652203104435334e-04,6.939471604991812037e-02,2.199972420351583302e-01,6.404475471813914945e-04,2.469697501649252003e-01,7.649665577367414015e-04,3.397326949342797109e-01,3.203012986877851187e-02,1.327813389171242017e-02,4.787726144084807067e-02,8.541546812678064982e-02,3.563038037261257590e-02,7.754707632548894780e-02,4.663649909347706429e-02,5.000221753917434781e-04,8.203128296768698660e-03,3.891831384102879127e-02,4.849620824441861627e-02,2.296199150930360727e-03,2.011998085556836006e-03,1.298374759985027049e-02,6.068078080788135154e-01
5.215997463855991806e-03,1.329281003284495111e-02,1.497120952052874909e-03,2.375800212395119959e-01,1.278257889398204725e-06,5.456349767440745596e-03,7.539189319685396171e-03,9.670809586947778369e-01,2.475743845303700601e-03,8.539972117314352518e-02,3.256273797586485639e-04,7.104636523547141298e-04,2.423784362341108352e-04,3.352373926136422155e-01,6.318389734438960292e-02,3.945516622069292906e-02,1.799071683214851841e-03,4.808525381158577222e-02,5.245331752026457812e-04,9.366102918922251108e-01,7.212268044667474731e-01,2.330931920946491296e-06,6.661751323542794596e-03,3.350657438007713048e-04,8.317900274141079228e-03,1.067880475752796751e-02,1.764946473032443603e-03,1.279928950785936799e-03,1.670322579808269231e-03,7.273120839438316707e-03,1.060404272930666122e-02,8.782571007066288177e-04,9.925028083303975227e-05,4.131011194916695982e-05,1.615021148605874993e-02,4.280273331571386036e-03,3.582113825071563638e-03,3.379065384400966026e-03,5.365477919899310812e-03,5.575113964781552855e-03,1.970233178339085320e-05,2.126268399571096430e-03
1.337848958082770989e-01,1.122234585445837721e-02,2.232145637501719865e-03,2.647841829317840266e-03,1.218471716112947637e-03,4.173321050133776272e-03,2.980001982931297796e-04,6.455391348213720959e-02,1.726155690574338875e-01,8.306609977895620389e-01,1.677166715131402509e-04,2.018954365804574713e-02,1.362951882982156755e-02,2.877517369322972127e-02,1.174799585321533758e-02,9.700704051547701101e-02,6.758434333063693608e-03,7.341803906200072838e-01,2.704880931234843189e-02,1.025982484646548731e-01,2.713045657370602992e-01,9.796421412854811137e-04,4.669787320273753595e-03,1.172211751839473534e-03,6.463514723971449695e-03,1.498819354579588106e-03,5.155121709699206009e-04,1.473684110610933831e-04,9.162607557888597049e-05,5.174638764357676612e-03,1.246122240012295852e-04,4.861484354117389176e-03,1.034536313236864577e-03,1.863011566217224720e-03,1.434745737243871874e-04,9.945701035494321446e-05,1.794043395210169652e-04,2.965613072341209876e-06,1.437066019883613890e-02,1.609341646793669214e-02,2.007335400914025958e-02,1.089545415567966420e-02
1.386906430108090019e-03,3.704033566459251272e-03,8.041195767028941344e-02,2.425537197966320274e-04,6.681490462339809699e-01,4.503635722047331512e-06,9.050764723160154360e-03,1.444100252300468956e-03,5.297334796466325081e-03,2.169680891592438293e-02,4.904435777986740352e-02,8.665869025028412054e-01,1.181256527878318113e-02,5.342814385251877692e-03,4.278720938954201462e-03,4.884841069316126199e-04,5.829360142424568070e-02,1.044264389999836288e-03,7.120158078767011841e-06,9.719875334046545415e-04,2.537494007485343889e-03,7.508065877866503847e-03,5.467889365861315631e-02,1.912528881018530358e-01,7.131812533145960066e-03,2.128703943471209614e-01,4.351162599815082584e-03,1.590112121780794675e-04,2.740191328327565845e-01,2.513167943709521124e-02,2.013987431016660826e-05,8.085840246391791039e-03,3.999618363948457449e-04,1.334139066462107764e-04,5.621736415450239582e-02,1.330435887873943901e-01,4.863492605579831235e-02,3.624833383195501940e-02,1.096964180074861371e-02,7.582567133934234489e-03,3.527592506325351596e-01,2.324126806808763171e-02
1.029387445924689892e-02,4.317648597884172768e-01,4.852990136383434011e-04,5.100610221708930941e-02,2.914312543265738450e-02,8.318454261646144503e-04,1.108957799852636856e-03,6.605981874397565123e-02,3.741609438680438826e-01,4.269550400634625764e-01,1.403222726787217885e-02,4.506394092924586800e-03,9.535561757014900108e-03,6.548106776180211835e-03,1.223382260282513193e-02,1.630166720338059247e-02,1.749328522626741600e-01,5.306624187275364724e-02,9.309863728761044732e-02,5.672459650890071536e-02,9.860145836752851056e-02,2.025915236727022627e-03,1.008583989121069761e-04,7.137456850634605644e-03,1.177932325303715413e-03,1.340710509990369025e-02,4.115018876411237871e-04,1.553144166538266979e-01,3.192766583278716652e-02,2.848914876727237384e-03,3.494429868865298462e-04,2.805156975694813454e-02,1.243971586720933956e-03,1.170724309366050729e-03,8.604023714032883524e-04,1.219523435683611129e-01,1.237502319389352338e-04,1.869223734101997238e-05,2.381303902853484575e-02,2.253094981059235169e-02,5.775495306397004404e-03,7.144290659446230450e-03
3.429130112632293448e-02,6.301731443570084829e-03,2.739668603119439425e-02,1.597543919530183701e-04,1.067040523812727050e-02,9.136276275418514503e-02,1.291491087637877330e-02,4.482582185451695271e-04,1.682256781075754451e-02,1.383639992341757687e-03,5.296279669792665346e-02,1.672002250716298211e-01,9.518101472556127485e-01,9.718550111667298517e-04,1.670163529434200156e-03,2.546439718568013072e-02,1.397925564332183068e-01,1.411474811369956646e-04,1.600820551936882243e-03,2.865382525715206262e-03,2.680635933372849285e-03,4.263934866680936797e-01,3.182766219997995583e-02,1.427054432387904123e-02,2.353308162863864891e-03,1.488698295869715117e-03,1.792089540048102253e-02,1.984383409280556301e-02,2.121454004736446700e-02,5.232901773392494883e-03,6.349243073142401932e-03,4.739839663072223028e-03,2.474307354140757934e-02,1.702520682581718653e-02,3.947623160908065448e-03,8.659607816566813670e-04,3.857874929486657667e-01,3.964012348959127241e-01,2.848095040675527323e-01,2.786295472768628434e-01,2.121202987067285096e-03,4.521567932179251792e-02
1.924728465212974943e-02,2.183318564173672687e-03,4.005223471355887999e-06,5.080704298396248458e-02,9.815431797305134082e-05,1.777450169793274443e-02,1.191127710167735540e-03,4.588491705106538254e-01,3.657774705918415831e-02,1.485544475349037143e-02,3.717245416736210850e-04,1.779555723588681926e-05,4.544338394355743461e-04,9.006370914853426557e-01,6.635980901102729312e-01,1.928625900261927723e-03,5.415735489487499658e-03,2.916015905278349432e-02,1.617396247478020393e-04,4.898127056139489066e-01,6.898025826012016415e-01,5.556917977868549999e-04,3.186763263882979712e-03,1.055811603280759452e-02,5.811440519374893969e-03,5.725376421268332431e-05,8.597971302873491954e-04,4.403317755656063238e-03,3.924277425708060270e-03,1.338998367859353320e-03,9.089917781725543114e-03,5.612271283557383359e-04,6.296469147295815586e-04,6.906926577792392598e-06,1.842954612615831100e-02,2.710835280148957485e-02,6.601692232537708857e-04,3.070165677628457061e-04,1.936003374869075177e-03,1.427887941395162424e-03,6.151365483018909376e-04,2.791974249298307060e-04
6.967059508792276812e-02,1.415312256999917001e-02,5.039611481129824180e-04,2.726065689540057568e-01,6.328338326071596132e-04,8.560780929894285310e-03,1.242705504640373124e-05,2.391521628061348340e-02,5.187660560442801730e-03,1.530515004483858077e-01,2.937011420337189756e-03,1.908779509416810589e-03,1.138524479466236378e-03,6.636537272762523809e-01,8.247156113660596422e-01,7.772104539153126823e-02,3.128000256592671641e-02,2.545663905529291782e-01,9.561403669241545430e-03,1.133052664330656302e-02,6.475434365769236478e-02,7.602580757261114550e-04,2.509140431545719605e-04,5.621915989878186262e-03,2.821665745316531693e-03,3.405970664987857666e-03,6.178177866582482911e-06,2.918937845609952814e-02,5.075776400038704795e-04,3.543967976166522777e-05,5.884940433222204384e-04,3.510318187629314982e-03,2.485620105918167808e-04,1.318904273979820089e-04,6.570615641125273666e-03,5.160591741350244177e-02,1.503383970239966774e-03,7.457944636281898035e-04,9.342241493902328150e-03,8.662035482915237533e-03,9.184700123013145963e-04,1.433813191264396176e-03
9.230668554323390174e-01,2.125045519789018345e-01,2.825161445807182457e-06,1.256331266675973224e-01,3.498394414181290463e-02,9.084926163375725561e-02,9.185091562632544115e-03,6.549769306291185200e-02,1.543531212258011931e-01,2.413053464493454883e-02,2.066932731162018921e-02,1.012273719225898969e-02,1.299570845423115304e-03,7.356642865344842699e-03,2.384179876736618534e-02,9.731958014068200491e-01,1.909295752236321825e-04,3.784081507849742509e-01,1.213106766039068153e-03,6.567558621212304937e-03,2.686750023358247096e-03,8.714725212269236357e-05,1.835174791785892240e-02,2.352562126176515125e-02,1.674379290819235505e-02,1.055723275733936282e-02,8.130486482527555375e-03,2.937700979617474933e-04,4.885912404542451688e-03,4.961077041859610764e-03,6.373653004527809075e-04,1.350824792642147006e-02,5.796987874393134667e-05,5.714832799595816843e-04,4.422805632174047624e-04,8.032180231926967524e-04,3.969867511975841250e-03,3.775524544452847544e-03,1.054298067773000620e-02,1.350386259148139353e-02,3.346684877938885597e-03,3.879675611220490677e-02
2.669485039567280962e-02,2.809815225591779514e-02,7.483447256826182559e-03,3.404672761736787789e-02,1.029498998777979846e-01,6.266818354236239341e-02,1.668914592557528553e-02,3.383818942136970651e-05,2.110320548902384213e-02,3.030349923560804871e-04,2.639250629022912506e-02,6.696732678941133554e-02,1.126486473045913705e-01,9.975146369129495039e-03,4.844096462391275434e-03,2.173602928678661228e-02,9.484930106495634838e-01,3.477551512600959242e-03,5.841127971091440996e-01,5.416072454168608177e-04,3.748336830499545552e-03,2.457010284932607813e-02,6.273441018888838150e-02,5.109407672277169188e-02,2.485756582124449762e-02,7.479723126327691984e-02,3.352963676057566650e-02,5.650234131945906790e-02,1.634947114590600339e-02,1.717360089685030997e-02,2.362239897000496108e-02,4.369698016885580766e-02,1.345993500760914174e-02,1.479997275155605588e-03,1.015817119688993330e-03,2.342738191305147322e-01,1.915392364275065804e-02,2.062086860385273918e-02,3.009666624657433287e-01,2.938424546203262655e-01,4.242120341365966940e-01,2.251023174444634085e-03
2.213801348287961490e-01,4.320619988895554181e-02,5.519205803587186711e-05,1.434962129416365584e-01,1.487008262804148368e-05,4.131531314658573584e-05,1.499561254110477835e-03,1.987790468080281037e-01,8.788566389967292225e-02,4.011587707081392118e-01,3.513686292006895574e-04,2.011177399817069052e-03,1.360791410279549134e-02,1.849629420604844143e-01,2.291853124492220992e-02,2.689171460305098682e-01,1.196603680167613107e-02,8.928515766463862580e-01,3.696912756047315146e-02,1.284733845373966787e-01,3.157345581932698847e-03,1.806125885768427143e-03,7.501816470506166110e-05,4.999307599127329055e-03,2.011969017134430384e-04,1.555755218633818500e-02,2.751818176104851681e-03,4.226288719364811671e-04,7.132080742247388395e-03,1.661439576110729666e-03,1.517772238568576484e-03,1.890091880400462249e-02,8.139449597624929351e-04,6.882323101242931009e-04,6.984474312325100742e-03,3.759767858339907627e-03,1.394022021914077828e-05,5.799668315711190627e-05,1.324871413100927112e-02,1.325059678256071925e-02,1.854515086707446414e-02,9.011518843213230838e-04
1.656470915038711980e-02,4.788920854956404266e-02,2.277253238521015951e-04,1.825434626324615173e-01,2.387742916409050196e-03,3.702217949064185581e-02,2.868554205459267268e-04,9.398400761996787978e-01,1.805921900936624178e-02,1.141852333306826034e-01,4.694801306147435059e-04,2.368939822013403119e-03,6.170266212259400312e-05,3.383284580725700041e-01,5.220910250641562500e-02,8.015847127056871253e-05,2.519798410766510826e-04,9.660156568187016138e-03,6.607212839614682361e-04,9.777182840288355381e-01,7.959405213013628355e-01,3.876050575864686473e-04,1.410595817068576591e-03,6.486230438566242514e-04,1.113714350032089274e-02,5.996477968222055539e-03,1.393235699804700562e-04,1.706235759077181060e-03,3.875424839899682498e-03,3.979059120751761089e-03,1.348300630861687215e-02,1.557058599772664746e-03,5.247460633284311291e-04,4.237001154496636486e-07,1.425066234190837389e-02,3.703917618672772881e-03,2.459513284332920683e-04,1.888599592855719732e-04,7.483333491167330331e-04,6.756020723243132868e-04,2.714132585116285176e-05,4.921450630061027105e-06
8.842021426722408706e-02,1.611691463541647641e-05,1.179161180205719672e-04,2.715722426472713669e-02,4.894641927104029754e-03,1.670448549219889084e-02,2.651374321467891114e-03,4.574385952847770942e-01,1.380890446606363176e-01,3.636905100683437420e-01,9.262040809954626673e-05,3.678754103689155361e-04,2.874052125153630285e-03,4.246074585032915127e-01,3.404292072216175136e-01,3.783087184149835219e-02,3.583069843656905978e-04,1.059296736334991162e-01,3.113658200531569699e-03,5.304541232667658868e-01,8.952243307735041622e-01,2.468214520039857681e-04,2.738973748689998251e-04,4.733536613983941807e-03,6.910573047742518855e-03,1.200484775955673353e-05,9.058871573315829514e-04,2.632595246686828772e-05,6.847291001739143693e-03,4.227841430826721064e-03,2.786296658353426634e-03,6.365731665132457265e-03,1.604947413790634584e-03,1.116706755090137197e-03,1.161908517093019483e-02,8.586214845833184091e-04,1.254850561036041038e-03,1.236393122937771852e-03,6.122441717410147949e-03,5.968971967473000149e-03,5.316076143719690103e-04,8.432257291775064256e-04
2.196938897869104863e-03,2.386755647850971769e-04,2.045011141157376377e-03,1.390107804666807639e-02,4.021741762847554774e-02,1.384865798229910072e-01,7.951400823498917803e-02,4.027392014903315208e-04,4.336056837349815812e-03,5.503342329252665539e-03,2.867129274213679052e-02,7.580310313704619399e-04,3.185411289868394502e-01,2.530225516055975067e-04,7.721080167764947724e-03,2.650641926459381239e-04,4.951377984565918239e-02,7.965021598134350940e-04,1.111928419346457919e-01,8.969766775237278346e-04,3.789751642317545129e-03,5.858352991441536650e-01,1.230997465393863094e-01,5.962965212170356910e-01,1.656035099496915844e-04,3.232861609602512565e-01,4.786776896181398067e-02,8.599140741017351989e-05,3.413375911119801431e-01,3.389896746090254737e-02,1.980052796549803401e-02,1.287636957585797624e-02,4.507180215487747998e-02,2.085414049880761692e-02,2.218023895660855074e-02,5.931964675898512146e-04,5.369811546083481657e-01,5.378047484822624513e-01,3.347766465904174898e-02,2.436084729313446259e-02,6.178892561994653353e-05,3.033469583274875890e-03
7.552255954464481315e-03,2.458976654305327237e-03,6.729963437508953983e-02,1.989677116684622840e-02,2.626234245193059466e-02,2.288282085717600542e-02,5.167105900682690718e-03,1.521098236594137102e-03,9.030584585078823417e-03,5.384121472157530480e-03,1.801949368195306378e-01,1.847907018330802176e-02,2.472812875954090092e-02,4.860783764873169084e-07,1.029192187544402531e-02,5.117571222070920259e-03,8.062132570514381896e-03,3.339003972903893409e-03,6.568918032758304382e-02,3.273074978144108627e-03,2.393860701527380445e-04,1.667883062491604118e-01,3.681813684393860087e-02,5.005110569803841170e-01,1.414567569940782255e-01,3.747208045802693510e-01,1.110996648708554701e-03,1.774076364222230140e-01,4.540982800720327200e-02,3.690078356208597189e-03,1.720986675596913040e-01,2.363633502735009162e-01,8.583653991298030583e-02,1.626755698123372174e-01,1.443827442688154971e-03,1.160158707367861660e-03,1.586738015274140323e-03,3.438707681517354751e-03,3.910396686960234125e-01,4.183045656071732732e-01,6.694109686528222462e-03,7.049320249794814586e-03
3.626606344121780651e-03,8.910023814587948881e-06,6.579585197112243489e-02,2.426367584869914618e-04,1.179338093726629670e-02,3.008241686456473649e-02,1.264744492157522660e-01,2.991596301821566883e-03,7.023248808317269186e-03,2.213792402592052594e-03,2.204169649340900240e-03,3.358670338889215012e-02,3.745847853156145622e-03,1.504372508487353788e-05,3.842448515575660009e-04,1.771969002414894648e-02,1.055086684465865315e-01,2.086094978657016626e-05,3.892098619592578301e-01,2.279212713163720865e-03,2.223497684391092903e-03,2.024059856005759606e-02,8.358011299334339173e-01,4.796138747459794544e-02,3.840608301522770163e-02,3.123806213974190948e-02,1.913034048106400375e-01,1.388015702086777339e-02,1.129614161944277918e-02,1.809611966217543333e-01,3.912634226751672273e-01,2.557136021716804528e-02,6.052883223507563026e-02,3.317505026746575547e-04,4.061149998835575370e-02,8.337126877205979988e-03,3.247567606653254391e-01,2.888098539496952721e-01,2.992043632056171076e-01,2.842646410292138381e-01,9.480051405763232882e-04,1.291716664260064151e-01
