1.899982880527280663e-02,3.208829365714253867e-02,1.621230884153363242e-05,2.026427373375318808e-01,4.668697316199131586e-02,2.908764768057640615e-01,5.956545001156757779e-01,7.596937974805914595e-03,8.060914426237765495e-02,5.169968457091178582e-01,6.754754950435780392e-03,1.050610901342837050e-01,4.008999598287472932e-02,8.118576528313435625e-02,4.230362782114551190e-01,4.225031167856455605e-01,1.156995125473551100e-01,3.425063796892849344e-02,8.843343427298157311e-02,8.443584476616375345e-02,6.485674559795624461e-01,6.982895887620330186e-05,5.116328453628019579e-01,2.324029491252771196e-01,3.387703672740517979e-01,2.609467180790581708e-01,8.674557656973627684e-02,7.135087286336791457e-02,1.795746207953636264e-01,2.670151227654488091e-01
5.462660337667186327e-05,9.071359336637090033e-05,2.133714562576674739e-07,2.496107786127050587e-01,1.206496083139196662e-04,8.541425387653504009e-01,1.219429466570211562e-01,3.471107326737347676e-01,2.110499503815662151e-04,6.211887096576940159e-01,5.364478281419251537e-01,2.887106458606925291e-04,1.126388809315623311e-04,2.007568741827969738e-01,6.518695107034487568e-02,1.087086384077228050e-03,1.322163417868051638e-01,4.853944160021114729e-02,2.439029703808146259e-04,2.331074520924173517e-04,4.589271908214049289e-01,3.586156729270579824e-01,3.401252674366166961e-01,4.818437090630632580e-02,3.169273467272310518e-01,4.032478333328733955e-01,2.393460098266744762e-04,1.977055405920083919e-04,5.022769562534692422e-01,6.720822964225742213e-01
2.201343360938336560e-02,3.721928048228362318e-02,1.605527724152593818e-05,2.945229346502003728e-02,5.446488993053873878e-02,7.078952299635706824e-01,7.341141325948263852e-02,2.174323705179821709e-02,9.396132032611938245e-02,3.460720425297698633e-01,6.383389584655226878e-01,1.220857320418966552e-01,4.651923522113717707e-02,1.825381892553240223e-02,3.656223147152480868e-01,8.791520302255488584e-02,1.161194286134400039e-01,6.013739640589452207e-02,1.027394550588784233e-01,9.808889421781508133e-02,6.062612348024450926e-01,2.707556716320258516e-01,1.496511319439317673e-04,1.317390248866043279e-01,2.510220967072229400e-02,3.867953026933208804e-02,1.007758698202800146e-01,8.286842745854472447e-02,9.686478538053532317e-01,8.044348349903075457e-01
2.708664975124515650e-01,1.903569417958974885e-01,5.580472523021946518e-01,2.342832341744734148e-02,9.487419864743894538e-01,1.007699590703148816e-02,1.398992853445341598e-02,5.243118374278679661e-02,9.973350742421833726e-01,9.120634550433925902e-02,6.657360680121498370e-03,4.671713859560098527e-03,1.523764921329948951e-01,1.829446130012285510e-02,3.923762710746759863e-01,1.189214332295798204e-01,1.641531230764161631e-01,3.386210852663120406e-03,2.164445054415787412e-02,2.761149589181055228e-02,2.293824304559023697e-01,4.297401733609477158e-03,1.383792230171496974e-02,3.587840105692649550e-02,2.717616954832790047e-02,5.803239676809006375e-03,2.407249944249572823e-02,5.255802649370889396e-02,9.273326881308059655e-02,3.433425957634270165e-02
2.144614934768706866e-03,3.616895166450915296e-03,2.195255557830769076e-06,8.426807424197243490e-01,5.224151640178278239e-03,6.453498137252583651e-03,6.404046779990716365e-01,3.821401122498553904e-01,9.029363830193979854e-03,4.068551793711095987e-01,9.814958358627992596e-02,1.181454535106971418e-02,4.516518976984867755e-03,7.975239627171467616e-01,5.034243090629955675e-03,4.612031580926284624e-01,3.395443216693686539e-01,9.060497206122113401e-01,9.947663069766556065e-03,9.498753140346675658e-03,1.440328149131001739e-02,1.489877192224441094e-01,3.336771353592310366e-04,7.734135364485531655e-03,8.509946818577778238e-01,7.695155515086387066e-01,9.758128588089279992e-03,8.029151371709362939e-03,4.525438979505230080e-02,6.118257931420469087e-02
7.792615177775388258e-01,8.531700131467037096e-01,5.001662386973405594e-01,3.123108955804870801e-02,8.001219348521398933e-02,1.184456014356085121e-02,1.895207325380476523e-02,5.706579337865908680e-02,1.206326463927099267e-02,1.119566770658582539e-01,8.207917363470533523e-03,9.997527357822088012e-01,8.870166772314467263e-01,1.814940770527173966e-02,4.584745728764749728e-01,1.444604231859185905e-01,1.966513224281259131e-01,2.626493062287172525e-03,9.919112952513340353e-01,9.881230977262681625e-01,2.696302418587414040e-01,4.265754242964971132e-03,1.590157518139151405e-02,4.124624010087422216e-02,3.595429732866543826e-02,8.745239278531524371e-03,9.904039950762568711e-01,9.702610972128723477e-01,1.070332409837513321e-01,3.932954285811638556e-02
9.689732581036977210e-01,9.933605882839533496e-01,7.924243642654618114e-01,1.152895310944316611e-02,3.178739693865625937e-01,4.210134590861383183e-03,5.881020057122851412e-03,2.565239420616927807e-02,1.679545854880714895e-01,4.352517923999230098e-02,3.491031357763386533e-03,9.112908535293285928e-01,9.989584249591723086e-01,9.136503430074830595e-03,1.908052182005588460e-01,5.686074097269878946e-02,8.122775872049868562e-02,1.554042029551514501e-03,9.509826444201733286e-01,9.589623835989892209e-01,1.093110547123350151e-01,1.879383916238628683e-03,8.765515856551407692e-03,1.598367775986699046e-02,1.296874297415695314e-02,2.684722809211829552e-03,9.544275209643419133e-01,9.805955837020461363e-01,4.448942757297399964e-02,1.554589017216233965e-02
4.198525950443790337e-03,7.117797524664433786e-03,1.971503544606265774e-06,1.455187765565662816e-01,1.056096288414119615e-02,2.156159975451728550e-01,5.611262901231250932e-01,1.528583600111243501e-01,1.818375002652432987e-02,2.368129629222686661e-01,2.548135487378990274e-02,2.345180454056610200e-02,8.904988353503402732e-03,2.673204976574869995e-01,2.598787218785612212e-04,1.312444649208312497e-01,1.664548996378352290e-03,1.089148777747004082e-01,1.972433322295370772e-02,1.882859766866488288e-02,1.206554900063336738e-01,9.234778499209431515e-03,7.882326041870810762e-01,8.743148762449136357e-02,2.591026913775490437e-01,2.780206651123826589e-01,1.934611662832303944e-02,1.589785638892118186e-02,1.192956560559980950e-02,1.124087055931913409e-01
3.937393460934998646e-02,6.658701108835864135e-02,2.774961206989109971e-05,9.852721564587176017e-02,9.755668476700762870e-02,2.308128786853201608e-01,9.705373881458084773e-02,2.006865002037997586e-02,1.682734902800524235e-01,2.852525828177689959e-01,2.460551750676478466e-01,2.185008159551550810e-01,8.323204043360953042e-02,3.609276499990440781e-03,3.660547992973979814e-01,2.601393565512088654e-02,5.920308377906723487e-04,1.031758440251002345e-03,1.838671614143137512e-01,1.755419752725589366e-01,3.524260966237270920e-01,3.003079370422394034e-01,2.339149204045110619e-01,2.378711985291408482e-01,5.738077822477005013e-02,5.714532796915920004e-02,1.803520443631660697e-01,1.482957836895833770e-01,5.721093920494129126e-01,2.917226260230720292e-01
2.491853878712781394e-03,4.211032238840975613e-03,1.951335681469072028e-06,3.843904213009468607e-01,6.146535606541910293e-03,3.478124829287712050e-01,2.531665164198075857e-01,8.206768524423815880e-02,1.060768128113829915e-02,3.384955661272524147e-02,4.560303376577752865e-01,1.380162845414215946e-02,5.262298993908795866e-03,3.611445892525577683e-01,4.152271972970811471e-03,3.855898406174229076e-01,5.588025867725395779e-01,6.339536713543112434e-01,1.161576897811461562e-02,1.109028872574250799e-02,7.002081197038552418e-02,9.819454798123168279e-03,1.978407933416049258e-01,2.313489558436367631e-03,3.269604034471419451e-01,2.425670955131726259e-01,1.139389936849633141e-02,9.370393269047453885e-03,3.185342366923873403e-01,4.738415989799577011e-01
1.794132406394028864e-02,3.033495993350245751e-02,1.304665672736026281e-05,5.821767050998902793e-01,4.439532732222014472e-02,4.115211122085706691e-03,2.855222145488317195e-02,2.320960602602621103e-01,7.658845596838002867e-02,3.005298936859090442e-01,6.552914903919989167e-03,9.950728307791058269e-02,3.791501131389198032e-02,2.942181764360073393e-01,5.750765746601495948e-02,7.647888570455857460e-02,1.941986768720901646e-01,4.651060865223747842e-01,8.373853634582500982e-02,7.994797057848879174e-02,2.257865599243306931e-02,3.507120440179601339e-01,4.392368629236422795e-01,2.581740475907812193e-01,4.432599658269349985e-01,4.029455751374084738e-01,8.213806247912679159e-02,6.754214309769107638e-02,7.705527796147721743e-03,1.887231724921087719e-02
5.272621376418575143e-05,9.061809516484282197e-05,1.633580973901365551e-09,3.577094489039559649e-02,1.440020918817985643e-04,8.468057965884514537e-01,6.159904045831059161e-02,1.032055822301879699e-01,2.455814740726816429e-04,3.330284153370782207e-01,5.275620287500307759e-01,3.053290865571884087e-04,1.139308507988958009e-04,2.790228414175718180e-02,6.967776947650002051e-02,1.104159980477577123e-02,2.101341561594024521e-01,7.472957842847544052e-03,2.560726361333779994e-04,2.442552261703368789e-04,4.444883813711835163e-01,1.118087336508183510e-01,5.751273763956947782e-01,1.015036187555420151e-06,8.058011341026326269e-02,1.226234910699543906e-01,2.510819050854269110e-04,2.056452904957836649e-04,4.997103439086263976e-01,7.570348974526558417e-01
9.783432904134818989e-04,1.648090675183966954e-03,1.148162118536247122e-06,7.616756989578499226e-02,2.366307900011422813e-03,9.286814368377783735e-01,5.595958170896940531e-02,1.234260159871875123e-01,4.093395164505816627e-03,4.595939206693180346e-01,5.777390518284293286e-01,5.373228789542353230e-03,2.057162531014145816e-03,3.545716493618057685e-02,1.377651977895559543e-01,6.666575142526252190e-03,1.657808069380833638e-01,2.336933830829490081e-03,4.525275627325840190e-03,4.321348259433966527e-03,5.735134042450819036e-01,1.752500532278885859e-01,4.378629723861655609e-01,4.349929880715733624e-03,1.281390173112202657e-01,1.737747852239029667e-01,4.439176748329419671e-03,3.653666112477733149e-03,6.371385525398377547e-01,8.452881244708920772e-01
9.260628116328941672e-01,8.696200525703987605e-01,9.954930816613707378e-01,1.059253601000366245e-03,7.447725249815648763e-01,3.837769743647590544e-03,7.663982375241265100e-04,3.221089460967108348e-04,5.797144886466117919e-01,3.648116933823550897e-03,1.557200536452816968e-03,5.357272513329356389e-01,8.342933254878329707e-01,2.209413250124935598e-04,2.465970744873141954e-03,2.762568306461387919e-04,2.804321027757973495e-06,1.857948436763194703e-05,6.136573001367092717e-01,6.322554371872912693e-01,4.546454029274383385e-03,7.003165963593733232e-04,1.245141466508151076e-03,1.074872497489010400e-05,1.452289533674810344e-03,1.404499498134083270e-03,6.215164502853524064e-01,6.927360065588981097e-01,3.490307135230705324e-03,3.736502625937312017e-03
1.048874378840435224e-02,1.774522525111663432e-02,6.948240318184258208e-06,1.323350980219106278e-02,2.605334394394384981e-02,6.922361038557911517e-01,1.437267805721619343e-02,7.588001176725767127e-02,4.492542018892059508e-02,5.720242451593145205e-02,7.023088811523453545e-01,5.826917237100754515e-02,2.218435399883910558e-02,3.602292476928744538e-04,4.019073532181079329e-03,2.510052082726954015e-01,6.263654561154671230e-01,8.582162311550112221e-02,4.902894127656914208e-02,4.680789917094011626e-02,1.262746932278206446e-01,1.017571931950869007e-01,4.129009337695636050e-01,2.990758134942598373e-02,2.999227585053837550e-03,4.468230869756105797e-03,4.809115231484128311e-02,3.953931820924493079e-02,3.705542547945172016e-01,6.272288539263730645e-01
3.492366537174181884e-01,4.428726555563677891e-01,1.087425407606532612e-01,4.824466000574062496e-02,2.626624194695687323e-02,2.074717623975317476e-02,2.873815001370990524e-02,1.084560103132259090e-01,1.109147227648290407e-01,1.880664240623329264e-01,1.375895867957204963e-02,8.032502668358348918e-01,4.932130067579755250e-01,3.792145509037064127e-02,8.102451583124269385e-01,2.453327034520903782e-01,3.389266231135684704e-01,7.040597142925713800e-03,7.366994098102062072e-01,7.195404910600990966e-01,4.734354206810774679e-01,8.896189654189461810e-03,2.871137440710624933e-02,7.403297948769879677e-02,5.594646035840476067e-02,1.190276740199859573e-02,7.295107078125446787e-01,6.600491081005568361e-01,1.914682741755965312e-01,7.083148031476242668e-02
4.354399714436593682e-01,4.655995688752539996e-01,3.062522115387989463e-01,2.348597897128350542e-01,7.395488483604700791e-02,3.061893279009241312e-02,2.829128305232190832e-01,4.088011414107072805e-01,2.313246858429765171e-02,1.108539642497937544e-01,7.316858223756736966e-03,5.017880876879653451e-01,4.784022542409721024e-01,4.972581167917669576e-01,1.319645581341298557e-01,2.232210719802316112e-02,1.013901792688659369e-02,3.454392465918943445e-01,5.062465921217618181e-01,5.063725997067567430e-01,5.895549377116967790e-03,1.177405496641656391e-01,1.714300172729729954e-01,1.660259961536434542e-02,2.741545323064666917e-01,3.401300032592461942e-01,5.063455984036775437e-01,5.040698859347432226e-01,2.562663973951227747e-02,1.253830743329981058e-04
4.336650734934867635e-01,4.467111161901521910e-01,3.488774966913991138e-01,4.979055099187887912e-01,1.334273507104818124e-01,8.952650426236265224e-02,4.916796192943791444e-01,1.630164318704235837e-01,6.780705042052184717e-02,5.179475173761588502e-01,1.485702826335100429e-04,4.177231259298551658e-01,4.503426610719435397e-01,3.441592308915659149e-01,1.400568233731500634e-01,3.312632572861045066e-01,1.524495778511870403e-01,3.132663199851075664e-01,4.341217321161142118e-01,4.373350981759852596e-01,2.444051874875371455e-01,8.504300981626325417e-02,7.652858604192835923e-02,6.683010170251428052e-03,5.749818661515664342e-01,5.092149992230046163e-01,4.355137840286810169e-01,4.457601233593147527e-01,3.872410663259318042e-02,4.190591614743110344e-02
8.509905562048204752e-03,1.441277975478788206e-02,4.745635498356881825e-06,1.037523310340379840e-01,2.127756526884685279e-02,4.423548650744107413e-01,2.783624277342541808e-01,2.372469351512875024e-01,3.666157258428683757e-02,2.518750080174751993e-01,2.050115879621751958e-01,4.741051212811735194e-02,1.802525420833899633e-02,2.146598963974340746e-01,1.920817882018759472e-03,5.595926724317176748e-03,1.095890744535207434e-01,4.954958727005311092e-02,3.988322664611857610e-02,3.807415549588986231e-02,1.418274542728182319e-01,7.818069140306714571e-02,7.331917384682534733e-01,5.345650407836977265e-03,1.843168749696250941e-01,2.463578844444151705e-01,3.911937243565004330e-02,3.215446855327316195e-02,9.417365318112964900e-02,2.855293214564351145e-01
1.138985094606194751e-02,1.925176474101986807e-02,8.669382044561030619e-06,1.413949887164241415e-01,2.812934536860290866e-02,6.882245983214053953e-02,1.500488403683331029e-01,5.836613766156981686e-01,4.853845967715148674e-02,5.233627905698456928e-02,3.305418500257463199e-01,6.311837255907815081e-02,2.405962539601552708e-02,1.979317465102532481e-01,1.875131756816123818e-01,3.802240047356908459e-01,2.937443763721954704e-01,1.507417580565572901e-01,5.311964078160703873e-02,5.071600600096051042e-02,4.352229641422280387e-02,7.895877596343272575e-01,2.426032658034658895e-01,9.900964658781139516e-01,6.223618532753195931e-02,1.536391255576984027e-01,5.210476914572962498e-02,4.284908422173958759e-02,4.411507743768167816e-02,1.696777152042389797e-02
4.350555896974380929e-03,7.341346058536999362e-03,4.148597396652582825e-06,9.513877333602973607e-01,1.063471863069172588e-02,1.969611567603006194e-02,6.158204180887277834e-01,4.757345162635884250e-01,1.837323813185529064e-02,6.261187796571713315e-01,1.319519382993009082e-02,2.400286287016246620e-02,9.169218152489094081e-03,8.172985443122694482e-01,3.234916488368270310e-02,3.836639787985465233e-01,2.316840817634396033e-01,8.473618044697590612e-01,2.020762255656287712e-02,1.929508352403543417e-02,8.961690754395559844e-02,2.643831784305289978e-01,2.314197401235091635e-03,2.518676604107436198e-02,9.710861020593746229e-01,9.111936156182970370e-01,1.982233594063167320e-02,1.630787522477367482e-02,3.109548451620803129e-05,7.295322630974865807e-04
2.805765755054744418e-03,5.448933672856258112e-03,1.858572224887070567e-04,9.023586306704333149e-01,1.443840278155496606e-02,3.583025031543181360e-02,7.226049108236158869e-01,4.217908622567675403e-01,2.312119635183867636e-02,6.531872246399681448e-01,1.232975915665759752e-02,2.206009122981586815e-02,7.144903356526432700e-03,7.789387993728275061e-01,4.940284445151343212e-02,4.441305221837507644e-01,2.347575646405494765e-01,7.727829195619910774e-01,1.809458444354824364e-02,1.715464164051162116e-02,1.301730435243698969e-01,2.041623846130291298e-01,3.129431768835459066e-02,3.368066607601863643e-03,9.644129614583984988e-01,8.936319519195526917e-01,1.769707220477697435e-02,1.411657619366553720e-02,9.178545883005252226e-04,7.182816908255126561e-04
6.348443973807957504e-03,1.074208961165455667e-02,4.111395112302942379e-06,2.442043737522247571e-01,1.578329176531147876e-02,1.548725846350087754e-01,6.320604701675451749e-03,9.711539255931184167e-02,2.721321314042343675e-02,2.560350533697778805e-02,6.857264941146856696e-02,3.528183521647791643e-02,1.343003120674434413e-02,1.280590721464157922e-01,2.478969824647129366e-04,1.331190439582108191e-02,1.603294905491434996e-01,3.078921112187524289e-01,2.968598376965699351e-02,2.834095247585463259e-02,4.708525880105857153e-02,1.718996877058433792e-01,7.764930100304532345e-01,2.775341483661958875e-01,1.315373544195632405e-01,1.138596271044091113e-01,2.911807104154505096e-02,2.393927281603388385e-02,3.879690615564165140e-02,1.938281790813116134e-01
7.942163957171759492e-01,8.658824345326953109e-01,5.183548285720805948e-01,2.632588218321541343e-02,9.013001029356798588e-02,1.132024469511234976e-02,1.566398347566623148e-02,5.930422928511690228e-02,1.634084148553022892e-02,1.026858998800913303e-01,7.520437104599010485e-03,9.999336911813512252e-01,8.983569232336252597e-01,2.075534995737897750e-02,4.426946188709144359e-01,1.339834256889274045e-01,1.851685524872021815e-01,3.858894354034462203e-03,9.949504734556445795e-01,9.918492367000519838e-01,2.586131968280276916e-01,4.866191998598355661e-03,1.572136464167633169e-02,4.043573573758622169e-02,3.052455894504560452e-02,6.483123514007894765e-03,9.937332311362315762e-01,9.762352105095302157e-01,1.046069492762637804e-01,3.868329659819160632e-02
8.531231977097106789e-01,9.140927269290095580e-01,5.953785227297827554e-01,2.546758458410422823e-02,1.393635432181626610e-01,9.619463713490563478e-03,1.545904439309920241e-02,4.624562584713199503e-02,4.178052313592685307e-02,9.106718633415057662e-02,6.678782759244964937e-03,9.925266782498853857e-01,9.401995039875608029e-01,1.466326470031578677e-02,3.723756943911839534e-01,1.174714129144876218e-01,1.598510982333996855e-01,2.102789937776112280e-03,9.998295043620074596e-01,9.997108665985084963e-01,2.190286931302141415e-01,3.445999480164779402e-03,1.291396210028042911e-02,3.347991785285599903e-02,2.931149746938080045e-02,7.155506951834176427e-03,9.998701764487403221e-01,9.939422323110876922e-01,8.689645396306176772e-02,3.191961772674391240e-02
3.020380743754239594e-01,2.181483866396346782e-01,5.921342754249129259e-01,2.159629087753940288e-02,9.628726803280575064e-01,9.289097173662162407e-03,1.289771472434627329e-02,4.831905823229175334e-02,9.997054507362909126e-01,8.406801083973364230e-02,6.135530787271468653e-03,1.054876935615043677e-02,1.779704126062708613e-01,1.685768867718967848e-02,3.616374812483848511e-01,1.096110116627383585e-01,1.512944655789364712e-01,3.119736660835765573e-03,3.281040173075827626e-02,4.002699513570364548e-02,2.114183824512836929e-01,3.960190520382957796e-03,1.275046192326953834e-02,3.306905071071865321e-02,2.505146303222886492e-02,5.350628930404445829e-03,3.576709861813731628e-02,6.900042072650597325e-02,8.546911306527518737e-02,3.164619882529139117e-02
9.647176274714626409e-03,1.629369377205586514e-02,8.174327092494562469e-06,4.610518590968636955e-03,2.371290148620001925e-02,2.670325870813401725e-02,6.017574012210273882e-01,1.439501968441162794e-01,4.094083877424854745e-02,1.503684054018840713e-02,3.413636098906544514e-01,5.335216097289129794e-02,2.035715405679278805e-02,6.014113158055086348e-04,1.714021305856485988e-01,7.355151890416640192e-01,4.564750501118402526e-01,3.255033285639187274e-03,4.490780813843700536e-02,4.287764569223694033e-02,9.018900378725853983e-02,3.968732926931886618e-01,3.721059450488699016e-01,8.266540047807112712e-01,4.302816873121961816e-02,4.776819436610841088e-03,4.405063463258687695e-02,3.623252342894231481e-02,5.532166824650511239e-02,1.720349318796573004e-02
2.992011740162257589e-03,5.063777889158282801e-03,1.875709145709316111e-06,1.298246941753364858e-01,7.448113157685506275e-03,5.001410609371216287e-01,3.954060762286706332e-01,2.304921977451184975e-02,1.283993365396107061e-02,8.737041969069400324e-03,6.690497956766088272e-01,1.663741506410557069e-02,6.331337305263742485e-03,2.834297980026174724e-01,1.073806689158367661e-01,4.110047465823581936e-01,4.243668565773865420e-01,4.508835619118355398e-01,1.399803809423697150e-02,1.336364760114523188e-02,2.292789450222842695e-01,5.045627928452182942e-02,2.952458220241321960e-03,7.007476203539139692e-02,1.372974481697313565e-01,8.977036201349469779e-02,1.373017854248454774e-02,1.128762017639777827e-02,7.046305214332527767e-01,6.701968304278919097e-01
